"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.618387409906788,0.0554,0.202338976759104,0.0361595969172503,1.21759376495244,0.331239733344717,0.812139907306161,1
"total_sleep_duration",5.0862891784911e-07,1,0.202338976759104,0.0361595969172503,1.21759376495244,0.331239733344717,0.0361489784933988,1
"awake_time",-9.32398786153014e-07,1,0.202338976759104,0.0361595969172503,1.21759376495244,0.331239733344717,-0.0567607432382812,1
"restless_sleep",-0.000539848414149602,0.088,0.202338976759104,0.0361595969172503,1.21759376495244,0.331239733344717,-0.394751726019179,1
"steps",-2.7110371841683e-07,1,0.202338976759104,0.0361595969172503,1.21759376495244,0.331239733344717,-0.015012540964344,1
"inactive_time",-2.43281625933492e-06,0.2773,0.202338976759104,0.0361595969172503,1.21759376495244,0.331239733344717,-0.272347539752269,1
"(Intercept)1",0.237850635375997,0.7678,0.136617232223596,-0.0432541777298219,0.759527221468806,0.58769908883613,0.125589718723776,2
"total_sleep_duration1",5.63235887902974e-06,1,0.136617232223596,-0.0432541777298219,0.759527221468806,0.58769908883613,0.285050111090172,2
"awake_time1",-2.90621296934028e-06,1,0.136617232223596,-0.0432541777298219,0.759527221468806,0.58769908883613,-0.12598235571654,2
"restless_sleep1",-0.00038874282649234,0.371,0.136617232223596,-0.0432541777298219,0.759527221468806,0.58769908883613,-0.202418643403345,2
"steps1",7.22983717462532e-06,1,0.136617232223596,-0.0432541777298219,0.759527221468806,0.58769908883613,0.28509077321568,2
"inactive_time1",9.75179241273485e-08,0.9766,0.136617232223596,-0.0432541777298219,0.759527221468806,0.58769908883613,0.00777382050717213,2
"(Intercept)2",0.593012858383079,0.0826,0.140099024197169,-0.0390470124284206,0.782038089349262,0.572543927297472,0.793252825387384,3
"total_sleep_duration2",2.02143656532284e-06,1,0.140099024197169,-0.0390470124284206,0.782038089349262,0.572543927297472,0.13091718615353,3
"awake_time2",-7.87767742763678e-07,1,0.140099024197169,-0.0390470124284206,0.782038089349262,0.572543927297472,-0.0437004723658277,3
"restless_sleep2",-0.000394129389299094,0.2523,0.140099024197169,-0.0390470124284206,0.782038089349262,0.572543927297472,-0.262622899457527,3
"steps2",-4.85245119036512e-06,1,0.140099024197169,-0.0390470124284206,0.782038089349262,0.572543927297472,-0.244862044009796,3
"inactive_time2",-3.0947858504925e-06,0.2038,0.140099024197169,-0.0390470124284206,0.782038089349262,0.572543927297472,-0.315708527815394,3
