"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.579174618530399,0.0659,0.166100205890369,-0.00762891788247111,0.956087282795219,0.463791888869527,0.752934295280598,1
"total_sleep_duration",1.59360713725074e-06,1,0.166100205890369,-0.00762891788247111,0.956087282795219,0.463791888869527,0.120254525438689,1
"awake_time",-8.68883750864593e-08,1,0.166100205890369,-0.00762891788247111,0.956087282795219,0.463791888869527,-0.00561607929366553,1
"restless_sleep",-0.000463791761357929,0.1215,0.166100205890369,-0.00762891788247111,0.956087282795219,0.463791888869527,-0.360081176375958,1
"steps",-3.4226839000101e-06,1,0.166100205890369,-0.00762891788247111,0.956087282795219,0.463791888869527,-0.201238329934783,1
"inactive_time",-2.14355955007403e-06,0.3089,0.166100205890369,-0.00762891788247111,0.956087282795219,0.463791888869527,-0.254785601408181,1
"(Intercept)1",0.297141584514814,0.5209,0.126710919809654,-0.0552243052300019,0.696461720274538,0.631268059687205,0.278185285431744,2
"total_sleep_duration1",1.12656320068463e-06,1,0.126710919809654,-0.0552243052300019,0.696461720274538,0.631268059687205,0.054670100114597,2
"awake_time1",-7.87415010005055e-07,1,0.126710919809654,-0.0552243052300019,0.696461720274538,0.631268059687205,-0.0327302551147364,2
"restless_sleep1",-0.000397987687945015,0.3823,0.126710919809654,-0.0552243052300019,0.696461720274538,0.631268059687205,-0.198710662730636,2
"steps1",8.55505989478791e-06,1,0.126710919809654,-0.0552243052300019,0.696461720274538,0.631268059687205,0.323475291294944,2
"inactive_time1",-3.07716329069797e-07,0.9217,0.126710919809654,-0.0552243052300019,0.696461720274538,0.631268059687205,-0.0235214459913206,2
"(Intercept)2",0.636692669862242,0.0529,0.190709519663498,0.0221073362600597,1.13112129281956,0.370960057043911,0.907118642772603,3
"total_sleep_duration2",6.14985157355999e-07,1,0.190709519663498,0.0221073362600597,1.13112129281956,0.370960057043911,0.031147085914807,3
"awake_time2",-7.94667705857045e-06,1,0.190709519663498,0.0221073362600597,1.13112129281956,0.370960057043911,-0.344738465145567,3
"restless_sleep2",0.000170656810924332,0.6872,0.190709519663498,0.0221073362600597,1.13112129281956,0.370960057043911,0.0889269994406308,3
"steps2",-7.43266466620322e-06,1,0.190709519663498,0.0221073362600597,1.13112129281956,0.370960057043911,-0.293306086965764,3
"inactive_time2",-6.03535005998999e-06,0.0511,0.190709519663498,0.0221073362600597,1.13112129281956,0.370960057043911,-0.481475748530498,3
