"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"awake_time5",-2.41289220534994e-06,1,0.257101943530057,0.102331515098819,1.66118260533396,0.182381806254198,-0.435635064627397,6
"restless_sleep5",4.92338426076365e-05,0.6195,0.257101943530057,0.102331515098819,1.66118260533396,0.182381806254198,0.106771286408183,6
"steps5",-2.21151081705208e-06,1,0.257101943530057,0.102331515098819,1.66118260533396,0.182381806254198,-0.363200413011274,6
"inactive_time5",-6.48085142536643e-07,0.3595,0.257101943530057,0.102331515098819,1.66118260533396,0.182381806254198,-0.215171499628446,6
"(Intercept)6",0.907280873738278,0.5037,0.116495975290539,-0.0675673631905982,0.632912432491153,0.676527466309176,0.929062297746793,7
"total_sleep_duration6",-9.93480899680529e-07,1,0.116495975290539,-0.0675673631905982,0.632912432491153,0.676527466309176,-0.176578778424313,7
"awake_time6",-9.09473100075314e-07,1,0.116495975290539,-0.0675673631905982,0.632912432491153,0.676527466309176,-0.138458696027458,7
"restless_sleep6",5.64760683680552e-05,0.6706,0.116495975290539,-0.0675673631905982,0.632912432491153,0.676527466309176,0.103276299382198,7
"steps6",-1.68954327750397e-06,1,0.116495975290539,-0.0675673631905982,0.632912432491153,0.676527466309176,-0.233976401116812,7
"inactive_time6",3.1245450094216e-07,0.7687,0.116495975290539,-0.0675673631905982,0.632912432491153,0.676527466309176,0.0874751985077584,7
"(Intercept)7",0.934598239035782,0.1714,0.179750354481772,0.00886501166547449,1.0518769574931,0.410893605346569,0.983969267022104,8
"total_sleep_duration7",-1.95843073357292e-07,1,0.179750354481772,0.00886501166547449,1.0518769574931,0.410893605346569,-0.0428247732466127,8
"awake_time7",-1.51736295353603e-06,1,0.179750354481772,0.00886501166547449,1.0518769574931,0.410893605346569,-0.28420238986762,8
"restless_sleep7",0.000101457647195366,0.2995,0.179750354481772,0.00886501166547449,1.0518769574931,0.410893605346569,0.228259504100133,8
"steps7",-1.48683820303885e-06,1,0.179750354481772,0.00886501166547449,1.0518769574931,0.410893605346569,-0.253322822039437,8
"inactive_time7",-1.28962245068944e-06,0.075,0.179750354481772,0.00886501166547449,1.0518769574931,0.410893605346569,-0.444189825758131,8
"(Intercept)8",0.940553218263968,0.2295,0.16604137885961,-0.00770000054463749,0.955681251230763,0.464026913541729,1.00013162449759,9
"total_sleep_duration8",5.03978592984329e-07,1,0.16604137885961,-0.00770000054463749,0.955681251230763,0.464026913541729,0.0772211894208285,9
"awake_time8",-1.61548798791437e-06,1,0.16604137885961,-0.00770000054463749,0.955681251230763,0.464026913541729,-0.212021314597179,9
"restless_sleep8",-0.000129912935997519,0.3607,0.16604137885961,-0.00770000054463749,0.955681251230763,0.464026913541729,-0.204801918766867,9
"steps8",-2.35807784260953e-06,1,0.16604137885961,-0.00770000054463749,0.955681251230763,0.464026913541729,-0.281518075104603,9
"inactive_time8",-3.1214765542759e-07,0.7561,0.16604137885961,-0.00770000054463749,0.955681251230763,0.464026913541729,-0.0753361877408455,9
"(Intercept)9",0.918350072469977,0.2158,0.199904629068652,0.033218093457955,1.19928480327611,0.339321971594328,0.94765236131749,10
"total_sleep_duration9",4.03043018575251e-07,1,0.199904629068652,0.033218093457955,1.19928480327611,0.339321971594328,0.119536257316242,10
"awake_time9",-1.66389789733124e-07,1,0.199904629068652,0.033218093457955,1.19928480327611,0.339321971594328,-0.0422694227465038,10
"restless_sleep9",-4.03330629008901e-06,0.9548,0.199904629068652,0.033218093457955,1.19928480327611,0.339321971594328,-0.0123074103573279,10
"steps9",-2.02009905609556e-06,1,0.199904629068652,0.033218093457955,1.19928480327611,0.339321971594328,-0.466814853910127,10
"inactive_time9",-4.37063787928915e-07,0.3929,0.199904629068652,0.033218093457955,1.19928480327611,0.339321971594328,-0.204179549840998,10
"(Intercept)10",0.864164499404629,0.566,0.176092473296536,0.00444507189998133,1.02589652895305,0.424738343519671,0.841662457858335,11
"total_sleep_duration10",1.77299665756458e-06,1,0.176092473296536,0.00444507189998133,1.02589652895305,0.424738343519671,0.451310966570139,11
"awake_time10",-6.29122289303164e-07,1,0.176092473296536,0.00444507189998133,1.02589652895305,0.424738343519671,-0.137168514344746,11
"restless_sleep10",-5.24536595335481e-05,0.5216,0.176092473296536,0.00444507189998133,1.02589652895305,0.424738343519671,-0.137372875573487,11
"steps10",2.79423650236654e-07,1,0.176092473296536,0.00444507189998133,1.02589652895305,0.424738343519671,0.0554185146489071,11
"inactive_time10",-1.8629203774367e-07,0.7593,0.176092473296536,0.00444507189998133,1.02589652895305,0.424738343519671,-0.0746932623849665,11
"(Intercept)11",0.860514369022281,0.5317,0.192116718623354,0.0238077016698863,1.14145232442578,0.366005767481374,0.834449441947885,12
"total_sleep_duration11",-4.64059161976755e-07,1,0.192116718623354,0.0238077016698863,1.14145232442578,0.366005767481374,-0.111212946732925,12
"awake_time11",-7.55273146970755e-07,1,0.192116718623354,0.0238077016698863,1.14145232442578,0.366005767481374,-0.155037741631875,12
"restless_sleep11",0.000142945707022663,0.1209,0.192116718623354,0.0238077016698863,1.14145232442578,0.366005767481374,0.352460408430891,12
"steps11",-5.99212268410722e-07,1,0.192116718623354,0.0238077016698863,1.14145232442578,0.366005767481374,-0.111888755449417,12
"inactive_time11",4.60775479959294e-07,0.47,0.192116718623354,0.0238077016698863,1.14145232442578,0.366005767481374,0.173936418101055,12
"(Intercept)12",0.868040465599946,0.6882,0.14369317690652,-0.0347040779046217,0.805467421898611,0.557014811397772,0.848541293151047,13
"total_sleep_duration12",1.04416212015382e-06,1,0.14369317690652,-0.0347040779046217,0.805467421898611,0.557014811397772,0.283487574485415,13
"awake_time12",2.48184913708476e-07,1,0.14369317690652,-0.0347040779046217,0.805467421898611,0.557014811397772,0.057715553607847,13
"restless_sleep12",-8.55267713986628e-06,0.9102,0.14369317690652,-0.0347040779046217,0.805467421898611,0.557014811397772,-0.0238905087673415,13
"steps12",-9.29624075488209e-07,1,0.14369317690652,-0.0347040779046217,0.805467421898611,0.557014811397772,-0.196651474287048,13
"inactive_time12",2.02184137851587e-07,0.7074,0.14369317690652,-0.0347040779046217,0.805467421898611,0.557014811397772,0.086463406142388,13
"(Intercept)13",0.886766943852288,0.4919,0.162478051995057,-0.0120056871726388,0.931193088651657,0.478368589759564,0.88525496488934,14
"total_sleep_duration13",5.98941717735946e-07,1,0.162478051995057,-0.0120056871726388,0.931193088651657,0.478368589759564,0.181569897389149,14
"awake_time13",-1.01239244780386e-07,1,0.162478051995057,-0.0120056871726388,0.931193088651657,0.478368589759564,-0.0262881227483012,14
"restless_sleep13",4.55229250339328e-05,0.5223,0.162478051995057,-0.0120056871726388,0.931193088651657,0.478368589759564,0.141986374577093,14
"steps13",-1.32229544130958e-06,1,0.162478051995057,-0.0120056871726388,0.931193088651657,0.478368589759564,-0.312328442068456,14
"inactive_time13",-2.02053501610359e-07,0.693,0.162478051995057,-0.0120056871726388,0.931193088651657,0.478368589759564,-0.0964816742192139,14
"(Intercept)14",1.00005008311789,0.0568,0.275911452657685,0.12505967196137,1.82902350495372,0.145119630627364,1.11579763271051,15
"total_sleep_duration14",4.21403805254327e-07,1,0.275911452657685,0.12505967196137,1.82902350495372,0.145119630627364,0.0543999963010645,15
"awake_time14",-2.76621532003966e-06,1,0.275911452657685,0.12505967196137,1.82902350495372,0.145119630627364,-0.305870640356054,15
"restless_sleep14",1.11579667728513e-05,0.9436,0.275911452657685,0.12505967196137,1.82902350495372,0.145119630627364,0.0148198124464856,15
"steps14",-4.94208366234591e-06,1,0.275911452657685,0.12505967196137,1.82902350495372,0.145119630627364,-0.497089122900869,15
"inactive_time14",-1.82203972901225e-06,0.0981,0.275911452657685,0.12505967196137,1.82902350495372,0.145119630627364,-0.370490797463183,15
"(Intercept)15",0.869537041343127,0.3919,0.216104112404692,0.0527924691556698,1.32326212697015,0.287893967027935,0.851722245496112,16
"total_sleep_duration15",1.89654242542647e-06,1,0.216104112404692,0.0527924691556698,1.32326212697015,0.287893967027935,0.433184425615137,16
"awake_time15",6.87054308129005e-07,1,0.216104112404692,0.0527924691556698,1.32326212697015,0.287893967027935,0.134416546070901,16
"restless_sleep15",-9.0270565484147e-06,0.915,0.216104112404692,0.0527924691556698,1.32326212697015,0.287893967027935,-0.0212135650994899,16
"steps15",-1.30747397057593e-06,1,0.216104112404692,0.0527924691556698,1.32326212697015,0.287893967027935,-0.232684295820502,16
"inactive_time15",-3.40530329778143e-07,0.606,0.216104112404692,0.0527924691556698,1.32326212697015,0.287893967027935,-0.122513863639362,16
"(Intercept)16",0.937345051079598,0.3196,0.128373936836671,-0.0532148263223562,0.70694868230501,0.623918919993208,0.989097764353672,17
"total_sleep_duration16",4.34602098912303e-07,1,0.128373936836671,-0.0532148263223562,0.70694868230501,0.623918919993208,0.0702321268991254,17
"awake_time16",-2.16918447313034e-06,1,0.128373936836671,-0.0532148263223562,0.70694868230501,0.623918919993208,-0.300256129035521,17
"restless_sleep16",2.51647073510432e-05,0.8479,0.128373936836671,-0.0532148263223562,0.70694868230501,0.623918919993208,0.0418401383502279,17
"steps16",-2.05440835293359e-06,1,0.128373936836671,-0.0532148263223562,0.70694868230501,0.623918919993208,-0.258675039061944,17
"inactive_time16",-1.03364436320385e-06,0.2957,0.128373936836671,-0.0532148263223562,0.70694868230501,0.623918919993208,-0.2631081539305,17
"(Intercept)17",0.893619008716845,0.2342,0.225051586096981,0.0636039998671852,1.39396067387873,0.261878859627432,0.900016467918929,18
"total_sleep_duration17",-7.62290057469114e-07,1,0.225051586096981,0.0636039998671852,1.39396067387873,0.261878859627432,-0.254992332582913,18
"awake_time17",7.37862699479994e-07,1,0.225051586096981,0.0636039998671852,1.39396067387873,0.261878859627432,0.21141403525837,18
"restless_sleep17",4.19852935093471e-05,0.5006,0.225051586096981,0.0636039998671852,1.39396067387873,0.261878859627432,0.144497817124136,18
"steps17",-1.41740889432251e-06,1,0.225051586096981,0.0636039998671852,1.39396067387873,0.261878859627432,-0.369424564433342,18
"inactive_time17",4.06724279587454e-07,0.3734,0.225051586096981,0.0636039998671852,1.39396067387873,0.261878859627432,0.214301953777301,18
"(Intercept)18",0.921248924738967,0.3648,0.139245324457173,-0.0400785662809153,0.776501802877721,0.576250291654574,0.954557594257553,19
"total_sleep_duration18",-1.87656264431136e-07,1,0.139245324457173,-0.0400785662809153,0.776501802877721,0.576250291654574,-0.0519777275470462,19
"awake_time18",-1.57410938946322e-07,1,0.139245324457173,-0.0400785662809153,0.776501802877721,0.576250291654574,-0.0373456930913913,19
"restless_sleep18",-6.95558505666178e-06,0.9365,0.139245324457173,-0.0400785662809153,0.776501802877721,0.576250291654574,-0.0198218923720372,19
"steps18",1.23585960406729e-07,1,0.139245324457173,-0.0400785662809153,0.776501802877721,0.576250291654574,0.0266714795656747,19
"inactive_time18",-8.29037462263217e-07,0.1683,0.139245324457173,-0.0400785662809153,0.776501802877721,0.576250291654574,-0.361699195465209,19
"(Intercept)19",0.887898379477505,0.3149,0.210474862510187,0.0459904588664761,1.27960376696927,0.30513421052177,0.888558087274164,20
"total_sleep_duration19",1.64106960478992e-06,1,0.210474862510187,0.0459904588664761,1.27960376696927,0.30513421052177,0.399699503980879,20
"awake_time19",6.69019466560457e-07,1,0.210474862510187,0.0459904588664761,1.27960376696927,0.30513421052177,0.139571502940139,20
"restless_sleep19",-5.976332107386e-05,0.4927,0.210474862510187,0.0459904588664761,1.27960376696927,0.30513421052177,-0.149760940023517,20
"steps19",-1.69351222869822e-06,1,0.210474862510187,0.0459904588664761,1.27960376696927,0.30513421052177,-0.321379887530108,20
"inactive_time19",-2.7201846084949e-07,0.6378,0.210474862510187,0.0459904588664761,1.27960376696927,0.30513421052177,-0.104357616651001,20
"(Intercept)20",1.01678163537158,0.0095,0.387080887481097,0.259389405706325,3.0313759547708,0.0292761760928016,1.15079938663838,21
"total_sleep_duration20",2.27635945690114e-07,1,0.387080887481097,0.259389405706325,3.0313759547708,0.0292761760928016,0.036482886183525,21
"awake_time20",-9.55944975262664e-07,1,0.387080887481097,0.259389405706325,3.0313759547708,0.0292761760928016,-0.131229850455714,21
"restless_sleep20",-7.7543986420256e-05,0.5409,0.387080887481097,0.259389405706325,3.0313759547708,0.0292761760928016,-0.127865592793993,21
"steps20",-4.943321616542e-06,1,0.387080887481097,0.259389405706325,3.0313759547708,0.0292761760928016,-0.617292447004884,21
"inactive_time20",-1.90475241684156e-06,0.0267,0.387080887481097,0.259389405706325,3.0313759547708,0.0292761760928016,-0.480846041473661,21
"(Intercept)21",0.898555346617309,0.7872,0.0427363343002702,-0.15669359605384,0.214292479691424,0.953035134257871,0.912024952043941,22
"total_sleep_duration21",-1.86288439362786e-07,1,0.0427363343002702,-0.15669359605384,0.214292479691424,0.953035134257871,-0.0421992803043916,22
"awake_time21",3.72440272586368e-07,1,0.0427363343002702,-0.15669359605384,0.214292479691424,0.953035134257871,0.0722648604824717,22
"restless_sleep21",1.27256497522816e-05,0.9092,0.0427363343002702,-0.15669359605384,0.214292479691424,0.953035134257871,0.0296589882702754,22
"steps21",5.04670821221661e-09,1,0.0427363343002702,-0.15669359605384,0.214292479691424,0.953035134257871,0.000890740266620355,22
"inactive_time21",-4.01048103709266e-07,0.5968,0.0427363343002702,-0.15669359605384,0.214292479691424,0.953035134257871,-0.143098398238067,22
"(Intercept)22",0.936940266942327,0.2029,0.17802895280827,0.00678498464332644,1.03962174385489,0.417377715639095,0.989759730035066,23
"total_sleep_duration22",-1.6120560055998e-06,1,0.17802895280827,0.00678498464332644,1.03962174385489,0.417377715639095,-0.300226313626451,23
"awake_time22",-9.63518819755015e-07,1,0.17802895280827,0.00678498464332644,1.03962174385489,0.417377715639095,-0.153702249122727,23
"restless_sleep22",0.000184641833394265,0.1054,0.17802895280827,0.00678498464332644,1.03962174385489,0.417377715639095,0.353798476197487,23
"steps22",-1.59070417203199e-06,1,0.17802895280827,0.00678498464332644,1.03962174385489,0.417377715639095,-0.230824443855936,23
"inactive_time22",-1.01764186505472e-06,0.2247,0.17802895280827,0.00678498464332644,1.03962174385489,0.417377715639095,-0.298526410214096,23
"(Intercept)23",0.882611818029165,0.8158,0.092096856037695,-0.0970496322877852,0.4869075648881,0.782617258895997,0.874494833238639,24
"total_sleep_duration23",8.24682341276384e-07,1,0.092096856037695,-0.0970496322877852,0.4869075648881,0.782617258895997,0.280411580066187,24
"awake_time23",-2.8620926742695e-07,1,0.092096856037695,-0.0970496322877852,0.4869075648881,0.782617258895997,-0.0833574334329466,24
"restless_sleep23",-6.30984778039116e-05,0.3765,0.092096856037695,-0.0970496322877852,0.4869075648881,0.782617258895997,-0.22074219572136,24
"steps23",7.29860846677447e-07,1,0.092096856037695,-0.0970496322877852,0.4869075648881,0.782617258895997,0.193362862128395,24
"inactive_time23",-1.04442385307882e-07,0.817,0.092096856037695,-0.0970496322877852,0.4869075648881,0.782617258895997,-0.0559377761616252,24
"(Intercept)24",0.885757286322852,0.7962,0.0904872685962241,-0.0989945504462291,0.477551192264787,0.789357866805368,0.88337625143745,25
"total_sleep_duration24",-7.24246401193537e-08,1,0.0904872685962241,-0.0989945504462291,0.477551192264787,0.789357866805368,-0.0255081546649418,25
"awake_time24",-6.02051179930092e-07,1,0.0904872685962241,-0.0989945504462291,0.477551192264787,0.789357866805368,-0.181625783377105,25
"restless_sleep24",-2.96979446203291e-05,0.6406,0.0904872685962241,-0.0989945504462291,0.477551192264787,0.789357866805368,-0.107615868563335,25
"steps24",9.12486991068836e-07,1,0.0904872685962241,-0.0989945504462291,0.477551192264787,0.789357866805368,0.250405075397515,25
"inactive_time24",9.03153194663406e-08,0.8494,0.0904872685962241,-0.0989945504462291,0.477551192264787,0.789357866805368,0.0501041021024703,25
"(Intercept)25",0.853579314544731,0.7841,0.148798022649279,-0.0285357226321208,0.839084644680349,0.53519213491639,0.817206445062418,26
"total_sleep_duration25",5.42041427154285e-07,1,0.148798022649279,-0.0285357226321208,0.839084644680349,0.53519213491639,0.148856375769644,26
"awake_time25",-3.77321370683102e-07,1,0.148798022649279,-0.0285357226321208,0.839084644680349,0.53519213491639,-0.0887560072859634,26
"restless_sleep25",5.6999039203591e-05,0.472,0.148798022649279,-0.0285357226321208,0.839084644680349,0.53519213491639,0.161049626658453,26
"steps25",1.26126740175451e-06,1,0.148798022649279,-0.0285357226321208,0.839084644680349,0.53519213491639,0.269877005082773,26
"inactive_time25",1.30532751829008e-09,1,0.148798022649279,-0.0285357226321208,0.839084644680349,0.53519213491639,0.00056464257301944,26
"(Intercept)26",0.908928371186107,0.0372,0.351751919833174,0.216700236465085,2.60457264256722,0.0510738273194287,0.930158436841339,27
"total_sleep_duration26",1.05177401021612e-06,1,0.351751919833174,0.216700236465085,2.60457264256722,0.0510738273194287,0.260835851055264,27
"awake_time26",1.70397537676223e-06,1,0.351751919833174,0.216700236465085,2.60457264256722,0.0510738273194287,0.361959147032603,27
"restless_sleep26",-0.000185628472864006,0.0202,0.351751919833174,0.216700236465085,2.60457264256722,0.0510738273194287,-0.473638139796156,27
"steps26",-1.68213777734968e-06,1,0.351751919833174,0.216700236465085,2.60457264256722,0.0510738273194287,-0.325035025489113,27
"inactive_time26",1.64924207419316e-07,0.7498,0.351751919833174,0.216700236465085,2.60457264256722,0.0510738273194287,0.0644241088244007,27
"(Intercept)27",0.911282143835807,0.5119,0.106958348375576,-0.0790919957128453,0.574889280101216,0.718614206277531,0.935250879606419,28
"total_sleep_duration27",-2.96474602303615e-07,1,0.106958348375576,-0.0790919957128453,0.574889280101216,0.718614206277531,-0.0816145275383113,28
"awake_time27",7.65006399704527e-07,1,0.106958348375576,-0.0790919957128453,0.574889280101216,0.718614206277531,0.180383345283456,28
"restless_sleep27",-1.12827524009929e-05,1,0.106958348375576,-0.0790919957128453,0.574889280101216,0.718614206277531,-0.0319559887648517,28
"steps27",-1.27533861430479e-06,1,0.106958348375576,-0.0790919957128453,0.574889280101216,0.718614206277531,-0.273545285929622,28
"inactive_time27",-1.29917907160104e-07,0.8258,0.106958348375576,-0.0790919957128453,0.574889280101216,0.718614206277531,-0.05633368449449,28
"(Intercept)28",0.856011551076063,0.4273,0.231439984319095,0.0713233143855734,1.4454459015116,0.244342093290076,0.82500579003835,29
"total_sleep_duration28",-1.45825353507041e-06,1,0.231439984319095,0.0713233143855734,1.4454459015116,0.244342093290076,-0.391305867961691,29
"awake_time28",-4.7123019070392e-07,1,0.231439984319095,0.0713233143855734,1.4454459015116,0.244342093290076,-0.108309817107854,29
"restless_sleep28",0.000109671117491728,0.1784,0.231439984319095,0.0713233143855734,1.4454459015116,0.244342093290076,0.30278392731844,29
"steps28",1.03181217429765e-06,1,0.231439984319095,0.0713233143855734,1.4454459015116,0.244342093290076,0.215728597629144,29
"inactive_time28",9.14108367731879e-07,0.111,0.231439984319095,0.0713233143855734,1.4454459015116,0.244342093290076,0.386367130626798,29
"(Intercept)29",0.938120219108203,0.373,0.0958136281400948,-0.0925585326640521,0.508640065129972,0.766883696475119,0.992150419945568,30
"total_sleep_duration29",-7.0290789796778e-07,1,0.0958136281400948,-0.0925585326640521,0.508640065129972,0.766883696475119,-0.145572133839829,30
"awake_time29",-1.49589656759645e-06,1,0.0958136281400948,-0.0925585326640521,0.508640065129972,0.766883696475119,-0.265358365508569,30
"restless_sleep29",3.2751409764222e-05,0.7759,0.0958136281400948,-0.0925585326640521,0.508640065129972,0.766883696475119,0.0697857981591839,30
"steps29",-1.34543154277341e-06,1,0.0958136281400948,-0.0925585326640521,0.508640065129972,0.766883696475119,-0.217102677713709,30
"inactive_time29",-7.10440216857924e-07,0.4053,0.0958136281400948,-0.0925585326640521,0.508640065129972,0.766883696475119,-0.231753621079434,30
"(Intercept)30",0.953026543775664,0.0311,0.367421811923614,0.235634689407701,2.78799479728565,0.0401319917924218,1.02227828471716,31
"total_sleep_duration30",-2.29708463875576e-07,1,0.367421811923614,0.235634689407701,2.78799479728565,0.0401319917924218,-0.0419606803484778,31
"awake_time30",9.77946009965356e-07,1,0.367421811923614,0.235634689407701,2.78799479728565,0.0401319917924218,0.153014220987925,31
"restless_sleep30",-1.37938852073145e-05,0.8925,0.367421811923614,0.235634689407701,2.78799479728565,0.0401319917924218,-0.0259244384267596,31
"steps30",-4.44245220738084e-06,1,0.367421811923614,0.235634689407701,2.78799479728565,0.0401319917924218,-0.632283775346259,31
"inactive_time30",-5.08358385501759e-07,0.5284,0.367421811923614,0.235634689407701,2.78799479728565,0.0401319917924218,-0.146269804481683,31
"(Intercept)31",0.911002713145496,0.0346,0.39336199800307,0.266979080920376,3.11246177159915,0.0263875717160263,0.936875490670535,32
"total_sleep_duration31",2.04952652342958e-08,1,0.39336199800307,0.266979080920376,3.11246177159915,0.0263875717160263,0.00371946581897207,32
"awake_time31",1.98075898090563e-06,1,0.39336199800307,0.266979080920376,3.11246177159915,0.0263875717160263,0.307900259956812,32
"restless_sleep31",6.74462401662788e-05,0.5334,0.39336199800307,0.266979080920376,3.11246177159915,0.0263875717160263,0.12593371064409,32
"steps31",-4.28960170166027e-06,1,0.39336199800307,0.266979080920376,3.11246177159915,0.0263875717160263,-0.606551593160595,32
"inactive_time31",-8.51242307795912e-08,0.9119,0.39336199800307,0.266979080920376,3.11246177159915,0.0263875717160263,-0.0243332094827488,32
"(Intercept)32",0.906345963780906,0.1806,0.238746405164405,0.0801519062403225,1.50538894340018,0.22533342930203,0.938546661282816,33
"total_sleep_duration32",8.74235646806014e-07,1,0.238746405164405,0.0801519062403225,1.50538894340018,0.22533342930203,0.112555435003852,33
"awake_time32",1.60081072806045e-06,1,0.238746405164405,0.0801519062403225,1.50538894340018,0.22533342930203,0.176534397200276,33
"restless_sleep32",5.3856138651541e-05,0.7521,0.238746405164405,0.0801519062403225,1.50538894340018,0.22533342930203,0.0713395554568367,33
"steps32",-4.79541095573254e-06,1,0.238746405164405,0.0801519062403225,1.50538894340018,0.22533342930203,-0.48104703369649,33
"inactive_time32",-5.38230719408638e-07,0.6382,0.238746405164405,0.0801519062403225,1.50538894340018,0.22533342930203,-0.109150469184606,33
"(Intercept)33",0.982322189927761,0.1065,0.185388352896423,0.0156775930831781,1.09237830942735,0.390054316694319,1.08080974276802,34
"total_sleep_duration33",-1.70905025960874e-07,1,0.185388352896423,0.0156775930831781,1.09237830942735,0.390054316694319,-0.021379924355912,34
"awake_time33",-2.09476226301009e-06,1,0.185388352896423,0.0156775930831781,1.09237830942735,0.390054316694319,-0.224459227578262,34
"restless_sleep33",5.56849139183609e-05,0.7337,0.185388352896423,0.0156775930831781,1.09237830942735,0.390054316694319,0.0716714364472811,34
"steps33",-4.36736889154583e-06,1,0.185388352896423,0.0156775930831781,1.09237830942735,0.390054316694319,-0.425691477849334,34
"inactive_time33",-1.47274932220738e-06,0.2716,0.185388352896423,0.0156775930831781,1.09237830942735,0.390054316694319,-0.290201282044557,34
"(Intercept)34",0.888901150301203,1,0.0543994721280444,-0.14260063784528,0.276139298274557,0.921666496239193,0.890622145933138,35
"total_sleep_duration34",-2.3804884958035e-07,1,0.0543994721280444,-0.14260063784528,0.276139298274557,0.921666496239193,-0.0680672547555541,35
"awake_time34",8.91134924700776e-07,1,0.0543994721280444,-0.14260063784528,0.276139298274557,0.921666496239193,0.218256409126463,35
"restless_sleep34",-1.87258192501596e-06,1,0.0543994721280444,-0.14260063784528,0.276139298274557,0.921666496239193,-0.00550896739186397,35
