"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.872026947768821,0.1229,0.234964703230341,0.0755823497366622,1.4742203141056,0.235033336580977,0.932645945550025,1
"total_sleep_duration",4.1774789568834e-07,1,0.234964703230341,0.0755823497366622,1.4742203141056,0.235033336580977,0.0750255302498738,1
"awake_time",-2.05061016241633e-06,1,0.234964703230341,0.0755823497366622,1.4742203141056,0.235033336580977,-0.315449105896102,1
"restless_sleep",-0.000209996157688611,0.0881,0.234964703230341,0.0755823497366622,1.4742203141056,0.235033336580977,-0.388028278952701,1
"steps",1.23937222801361e-06,1,0.234964703230341,0.0755823497366622,1.4742203141056,0.235033336580977,0.173428438033391,1
"inactive_time",-8.70653484854321e-07,0.3366,0.234964703230341,0.0755823497366622,1.4742203141056,0.235033336580977,-0.246297107057903,1
"(Intercept)1",0.845680415457134,0.3942,0.109575200223459,-0.0759299663966537,0.590685435990323,0.707112435941752,0.879328476507821,2
"total_sleep_duration1",1.05244867809747e-06,1,0.109575200223459,-0.0759299663966537,0.590685435990323,0.707112435941752,0.259030792314578,2
"awake_time1",-4.41386666882631e-07,1,0.109575200223459,-0.0759299663966537,0.590685435990323,0.707112435941752,-0.0930510054030926,2
"restless_sleep1",-0.000120106254917714,0.1768,0.109575200223459,-0.0759299663966537,0.590685435990323,0.707112435941752,-0.304139843869449,2
"steps1",-6.38027869276279e-07,1,0.109575200223459,-0.0759299663966537,0.590685435990323,0.707112435941752,-0.122352786939844,2
"inactive_time1",-6.6848681369105e-07,0.2905,0.109575200223459,-0.0759299663966537,0.590685435990323,0.707112435941752,-0.259156721640321,2
"(Intercept)2",0.890149959268603,0.09,0.257137312191796,0.102374252231753,1.66149023066735,0.182305492150555,0.969853953838911,3
"total_sleep_duration2",1.20574608883866e-06,1,0.257137312191796,0.102374252231753,1.66149023066735,0.182305492150555,0.16693990420847,3
"awake_time2",-1.40130771294969e-06,1,0.257137312191796,0.102374252231753,1.66149023066735,0.182305492150555,-0.166183998197095,3
"restless_sleep2",-0.000264750273243627,0.0725,0.257137312191796,0.102374252231753,1.66149023066735,0.182305492150555,-0.377135957456938,3
"steps2",1.61895317971914e-06,1,0.257137312191796,0.102374252231753,1.66149023066735,0.182305492150555,0.174647485437299,3
"inactive_time2",-1.80856467321894e-06,0.0831,0.257137312191796,0.102374252231753,1.66149023066735,0.182305492150555,-0.394418708872542,3
