"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"awake_time10",-9.94075881369415e-07,1,0.100254242098214,-0.0871927907979915,0.534840378901742,0.747819505290026,-0.18251797746854,11
"restless_sleep10",1.33186983842667e-05,0.9015,0.100254242098214,-0.0871927907979915,0.534840378901742,0.747819505290026,0.0293733667755197,11
"steps10",1.59455553870696e-06,1,0.100254242098214,-0.0871927907979915,0.534840378901742,0.747819505290026,0.266316526688151,11
"inactive_time10",-1.46535696724077e-07,0.8442,0.100254242098214,-0.0871927907979915,0.534840378901742,0.747819505290026,-0.0494763116982128,11
"(Intercept)11",0.904837749845475,0.3791,0.112501023019541,-0.0723945971847217,0.608456938543248,0.694205430519461,0.945695266798523,12
"total_sleep_duration11",-1.00826890886409e-07,1,0.112501023019541,-0.0723945971847217,0.608456938543248,0.694205430519461,-0.0219611112604479,12
"awake_time11",-1.20887997069776e-06,1,0.112501023019541,-0.0723945971847217,0.608456938543248,0.694205430519461,-0.225534254035247,12
"restless_sleep11",-5.60879075191407e-05,0.5808,0.112501023019541,-0.0723945971847217,0.608456938543248,0.694205430519461,-0.125691063580578,12
"steps11",6.76584049551497e-07,1,0.112501023019541,-0.0723945971847217,0.608456938543248,0.694205430519461,0.11482155965556,12
"inactive_time11",-8.41863444522901e-07,0.2628,0.112501023019541,-0.0723945971847217,0.608456938543248,0.694205430519461,-0.288827641696521,12
"(Intercept)12",0.861497700909165,0.8797,0.0360602732289741,-0.164760503181656,0.179564454801427,0.967629051785613,0.859286790251285,13
"total_sleep_duration12",-4.20590821076326e-07,1,0.0360602732289741,-0.164760503181656,0.179564454801427,0.967629051785613,-0.081331150866663,13
"awake_time12",-5.88477651554526e-07,1,0.0360602732289741,-0.164760503181656,0.179564454801427,0.967629051785613,-0.0974716896618445,13
"restless_sleep12",8.14051584351721e-05,0.5291,0.0360602732289741,-0.164760503181656,0.179564454801427,0.967629051785613,0.161959444901302,13
"steps12",5.12804776677548e-07,1,0.0360602732289741,-0.164760503181656,0.179564454801427,0.967629051785613,0.0772632440799887,13
"inactive_time12",-2.56062230804971e-07,0.7577,0.0360602732289741,-0.164760503181656,0.179564454801427,0.967629051785613,-0.0779941119537156,13
"(Intercept)13",0.85317492747675,0.9248,0.0396766358486655,-0.160390731682862,0.198316378818815,0.960045362666527,0.840927859764079,14
"total_sleep_duration13",-2.1112042026309e-07,1,0.0396766358486655,-0.160390731682862,0.198316378818815,0.960045362666527,-0.042691990059645,14
"awake_time13",7.95811112493705e-07,1,0.0396766358486655,-0.160390731682862,0.198316378818815,0.960045362666527,0.137840725404517,14
"restless_sleep13",4.30594361667443e-05,0.7138,0.0396766358486655,-0.160390731682862,0.198316378818815,0.960045362666527,0.0895863253443231,14
"steps13",4.71002456308307e-07,1,0.0396766358486655,-0.160390731682862,0.198316378818815,0.960045362666527,0.0742101107578945,14
"inactive_time13",-2.20371279333866e-08,1,0.0396766358486655,-0.160390731682862,0.198316378818815,0.960045362666527,-0.00701924362594006,14
"(Intercept)14",0.896784670997519,0.2644,0.179296139010344,0.00831616797083257,1.04863825815546,0.412599088843867,0.929561504341764,15
"total_sleep_duration14",-7.39972741660338e-07,1,0.179296139010344,0.00831616797083257,1.04863825815546,0.412599088843867,-0.170592300066414,15
"awake_time14",-2.19673111348522e-06,1,0.179296139010344,0.00831616797083257,1.04863825815546,0.412599088843867,-0.433782469544234,15
"restless_sleep14",6.43545803577045e-05,0.4752,0.179296139010344,0.00831616797083257,1.04863825815546,0.412599088843867,0.152644229808869,15
"steps14",6.50973053396345e-07,1,0.179296139010344,0.00831616797083257,1.04863825815546,0.412599088843867,0.116931215522548,15
"inactive_time14",-8.04916499135208e-07,0.2157,0.179296139010344,0.00831616797083257,1.04863825815546,0.412599088843867,-0.292289825459223,15
"(Intercept)15",0.842145585069964,0.8792,0.0755532762529397,-0.117039791194365,0.392294890228133,0.849171799786947,0.817448541082178,16
"total_sleep_duration15",-1.59997746601432e-06,1,0.0755532762529397,-0.117039791194365,0.392294890228133,0.849171799786947,-0.276417207985818,16
"awake_time15",1.87773961979374e-07,1,0.0755532762529397,-0.117039791194365,0.392294890228133,0.849171799786947,0.0277867640031706,16
"restless_sleep15",0.000123194416483503,0.3724,0.0755532762529397,-0.117039791194365,0.392294890228133,0.849171799786947,0.218977483779954,16
"steps15",8.22785528552693e-07,1,0.0755532762529397,-0.117039791194365,0.392294890228133,0.849171799786947,0.110754556986538,16
"inactive_time15",7.20265749984633e-07,0.4646,0.0755532762529397,-0.117039791194365,0.392294890228133,0.849171799786947,0.196003189732021,16
"(Intercept)16",0.973933203872636,0.0372,0.255718592643323,0.100659966110681,1.6491735955722,0.185385665628694,1.08062182595935,17
"total_sleep_duration16",-2.34956503167111e-07,1,0.255718592643323,0.100659966110681,1.6491735955722,0.185385665628694,-0.0459718612341067,17
"awake_time16",-1.69132219646515e-06,1,0.255718592643323,0.100659966110681,1.6491735955722,0.185385665628694,-0.283453848878816,17
"restless_sleep16",-3.15138505564586e-05,0.7721,0.255718592643323,0.100659966110681,1.6491735955722,0.185385665628694,-0.063440020509092,17
"steps16",-2.54553385962955e-06,1,0.255718592643323,0.100659966110681,1.6491735955722,0.185385665628694,-0.388067475300582,17
"inactive_time16",-1.75452430340817e-06,0.0188,0.255718592643323,0.100659966110681,1.6491735955722,0.185385665628694,-0.540733368981267,17
"(Intercept)17",0.853460981608373,0.3148,0.23523656461719,0.0759108489124383,1.4764507008593,0.234326122053026,0.840528231136013,18
"total_sleep_duration17",-8.37759171659582e-07,1,0.23523656461719,0.0759108489124383,1.4764507008593,0.234326122053026,-0.154804460327587,18
"awake_time17",1.44550344262142e-06,1,0.23523656461719,0.0759108489124383,1.4764507008593,0.234326122053026,0.228788821772576,18
"restless_sleep17",3.88072067806655e-05,0.7229,0.23523656461719,0.0759108489124383,1.4764507008593,0.234326122053026,0.0737791911534621,18
"steps17",-2.1911540648087e-06,1,0.23523656461719,0.0759108489124383,1.4764507008593,0.234326122053026,-0.315472090198395,18
"inactive_time17",1.19864005628806e-06,0.1523,0.23523656461719,0.0759108489124383,1.4764507008593,0.234326122053026,0.348876913080558,18
"(Intercept)18",0.87493667740074,0.6496,0.0703804955685985,-0.123290234521277,0.363402851509557,0.868448384116992,0.887529460312978,19
"total_sleep_duration18",-1.31908923651094e-06,1,0.0703804955685985,-0.123290234521277,0.363402851509557,0.868448384116992,-0.21180279426451,19
"awake_time18",3.71473631441916e-07,1,0.0703804955685985,-0.123290234521277,0.363402851509557,0.868448384116992,0.0510901164980433,19
"restless_sleep18",0.000102905048334228,0.4651,0.0703804955685985,-0.123290234521277,0.363402851509557,0.868448384116992,0.170000976550121,19
"steps18",3.76974727810774e-07,1,0.0703804955685985,-0.123290234521277,0.363402851509557,0.868448384116992,0.0471621391064289,19
"inactive_time18",-3.12816764482808e-07,0.7708,0.0703804955685985,-0.123290234521277,0.363402851509557,0.868448384116992,-0.079116432144225,19
"(Intercept)19",0.888900334309418,0.6813,0.0515934156683754,-0.145991289400713,0.261120493361746,0.929850609976653,0.911476055573585,20
"total_sleep_duration19",-9.63860078699836e-07,1,0.0515934156683754,-0.145991289400713,0.261120493361746,0.929850609976653,-0.191269000211513,20
"awake_time19",3.62229963182863e-08,1,0.0515934156683754,-0.145991289400713,0.261120493361746,0.929850609976653,0.00615696038637611,20
"restless_sleep19",5.15606714069404e-05,0.666,0.0515934156683754,-0.145991289400713,0.261120493361746,0.929850609976653,0.105270427151672,20
"steps19",1.86725983878316e-08,1,0.0515934156683754,-0.145991289400713,0.261120493361746,0.929850609976653,0.00288708188070818,20
"inactive_time19",-3.6152294665182e-07,0.6646,0.0515934156683754,-0.145991289400713,0.261120493361746,0.929850609976653,-0.113001869474689,20
"(Intercept)20",0.906671247882591,0.3746,0.0991366445446187,-0.0885432211752524,0.528222056022722,0.752641807341341,0.949372496565298,21
"total_sleep_duration20",-5.33993232302263e-07,1,0.0991366445446187,-0.0885432211752524,0.528222056022722,0.752641807341341,-0.131782589840706,21
"awake_time20",-4.66957437006862e-07,1,0.0991366445446187,-0.0885432211752524,0.528222056022722,0.752641807341341,-0.0987076868758744,21
"restless_sleep20",-4.22246153845565e-05,0.6515,0.0991366445446187,-0.0885432211752524,0.528222056022722,0.752641807341341,-0.107212448397623,21
"steps20",-1.22075786547323e-06,1,0.0991366445446187,-0.0885432211752524,0.528222056022722,0.752641807341341,-0.234733765894599,21
"inactive_time20",-1.90262810798953e-07,0.7728,0.0991366445446187,-0.0885432211752524,0.528222056022722,0.752641807341341,-0.0739597371756126,21
"(Intercept)21",0.881124326770412,0.652,0.0847502503267659,-0.105926780855158,0.444470158788586,0.812967450830658,0.896833666452087,22
"total_sleep_duration21",-6.51800403654539e-07,1,0.0847502503267659,-0.105926780855158,0.444470158788586,0.812967450830658,-0.14390919617617,22
"awake_time21",-1.68559835678707e-06,1,0.0847502503267659,-0.105926780855158,0.444470158788586,0.812967450830658,-0.318771447397344,22
"restless_sleep21",4.55629691205953e-05,0.6772,0.0847502503267659,-0.105926780855158,0.444470158788586,0.812967450830658,0.103500671136027,22
"steps21",3.18057618957421e-07,1,0.0847502503267659,-0.105926780855158,0.444470158788586,0.812967450830658,0.0547146311155654,22
"inactive_time21",-2.04101912639116e-07,0.7865,0.0847502503267659,-0.105926780855158,0.444470158788586,0.812967450830658,-0.0709806810938056,22
"(Intercept)22",0.890225221805858,0.3867,0.138935429303907,-0.0404530229244453,0.774494832739006,0.577597296171216,0.916805968285722,23
"total_sleep_duration22",-2.5958123056677e-07,1,0.138935429303907,-0.0404530229244453,0.774494832739006,0.577597296171216,-0.0528809552011194,23
"awake_time22",-2.14369084868126e-06,1,0.138935429303907,-0.0404530229244453,0.774494832739006,0.577597296171216,-0.374058520022614,23
"restless_sleep22",4.73437198018488e-05,0.6621,0.138935429303907,-0.0404530229244453,0.774494832739006,0.577597296171216,0.0992305979379167,23
"steps22",8.06967690182089e-07,1,0.138935429303907,-0.0404530229244453,0.774494832739006,0.577597296171216,0.128087249778111,23
"inactive_time22",-8.88820572331013e-07,0.2299,0.138935429303907,-0.0404530229244453,0.774494832739006,0.577597296171216,-0.28520640076008,23
"(Intercept)23",0.912608211927631,0.2517,0.156052320458455,-0.0197701127793672,0.887556369143034,0.504730873647832,0.961562134245999,24
"total_sleep_duration23",4.99293991253245e-08,1,0.156052320458455,-0.0197701127793672,0.887556369143034,0.504730873647832,0.00834771074289428,24
"awake_time23",-1.83972129099867e-06,1,0.156052320458455,-0.0197701127793672,0.887556369143034,0.504730873647832,-0.263459873894184,24
"restless_sleep23",0.000125576695741953,0.3522,0.156052320458455,-0.0197701127793672,0.887556369143034,0.504730873647832,0.216011727526594,24
"steps23",-1.31696325143356e-06,1,0.156052320458455,-0.0197701127793672,0.887556369143034,0.504730873647832,-0.171557006151143,24
"inactive_time23",-1.60287911731129e-06,0.1099,0.156052320458455,-0.0197701127793672,0.887556369143034,0.504730873647832,-0.422115197711419,24
"(Intercept)24",0.760926727426317,0.3921,0.365718124440369,0.233576067032113,2.76761336710895,0.0412159018449252,0.659035352222237,25
"total_sleep_duration24",1.06902553249191e-06,1,0.365718124440369,0.233576067032113,2.76761336710895,0.0412159018449252,0.214332099158667,25
"awake_time24",3.69359840336153e-06,1,0.365718124440369,0.233576067032113,2.76761336710895,0.0412159018449252,0.634308025267264,25
"restless_sleep24",-4.99430970136497e-05,0.5877,0.365718124440369,0.233576067032113,2.76761336710895,0.0412159018449252,-0.103022440977969,25
"steps24",7.88028155957251e-07,1,0.365718124440369,0.233576067032113,2.76761336710895,0.0412159018449252,0.12310186265025,25
"inactive_time24",1.87850275878966e-06,0.0173,0.365718124440369,0.233576067032113,2.76761336710895,0.0412159018449252,0.593239611970543,25
"(Intercept)25",0.92319307974593,0.0867,0.261209847719079,0.107295232660554,1.69710880035502,0.173679290872079,0.978850950265716,26
"total_sleep_duration25",-1.77899469287213e-06,1,0.261209847719079,0.107295232660554,1.69710880035502,0.173679290872079,-0.354540126595286,26
"awake_time25",7.61187476842804e-07,1,0.261209847719079,0.107295232660554,1.69710880035502,0.173679290872079,0.129937279712408,26
"restless_sleep25",8.50092306344549e-05,0.4341,0.261209847719079,0.107295232660554,1.69710880035502,0.173679290872079,0.174306689635864,26
"steps25",-2.83546184548917e-06,1,0.261209847719079,0.107295232660554,1.69710880035502,0.173679290872079,-0.440289471580206,26
"inactive_time25",-1.9173509930095e-07,0.7876,0.261209847719079,0.107295232660554,1.69710880035502,0.173679290872079,-0.060188224354634,26
"(Intercept)26",0.873858516946234,0.6125,0.0900797871272585,-0.0994869238878959,0.475187793494277,0.791056745488117,0.885243580462615,27
"total_sleep_duration26",-1.20841674852144e-06,1,0.0900797871272585,-0.0994869238878959,0.475187793494277,0.791056745488117,-0.179996311245782,27
"awake_time26",-2.29139192501754e-06,1,0.0900797871272585,-0.0994869238878959,0.475187793494277,0.791056745488117,-0.292346325929705,27
"restless_sleep26",0.000116310153268143,0.4616,0.0900797871272585,-0.0994869238878959,0.475187793494277,0.791056745488117,0.178246792459326,27
"steps26",7.16959812844218e-07,1,0.0900797871272585,-0.0994869238878959,0.475187793494277,0.791056745488117,0.0832080668198502,27
"inactive_time26",-2.03724275794531e-07,0.8408,0.0900797871272585,-0.0994869238878959,0.475187793494277,0.791056745488117,-0.0477979000966806,27
"(Intercept)27",0.85239351992575,0.6827,0.112043216609447,-0.072947779930252,0.605668484981659,0.696227719981926,0.84185046787711,28
"total_sleep_duration27",-1.82602606863504e-06,1,0.112043216609447,-0.072947779930252,0.605668484981659,0.696227719981926,-0.325160926014313,28
"awake_time27",3.07189378455635e-08,1,0.112043216609447,-0.072947779930252,0.605668484981659,0.696227719981926,0.00468542474092535,28
"restless_sleep27",0.000196778272087959,0.1357,0.112043216609447,-0.072947779930252,0.605668484981659,0.696227719981926,0.360516999193801,28
"steps27",3.40167377316742e-07,1,0.112043216609447,-0.072947779930252,0.605668484981659,0.696227719981926,0.0471962822703798,28
"inactive_time27",1.66338933628995e-07,0.8673,0.112043216609447,-0.072947779930252,0.605668484981659,0.696227719981926,0.0466556728302001,28
"(Intercept)28",0.871372558368589,0.1105,0.327712855763985,0.187653034048148,2.33980631810936,0.0726703787502919,0.877323092278535,29
"total_sleep_duration28",-1.78528693058986e-06,1,0.327712855763985,0.187653034048148,2.33980631810936,0.0726703787502919,-0.333796708367622,29
"awake_time28",-6.19109603946071e-07,1,0.327712855763985,0.187653034048148,2.33980631810936,0.0726703787502919,-0.0991500546526605,29
"restless_sleep28",0.000336101438852617,0.0033,0.327712855763985,0.187653034048148,2.33980631810936,0.0726703787502919,0.646549264661976,29
"steps28",-1.03453888741042e-06,1,0.327712855763985,0.187653034048148,2.33980631810936,0.0726703787502919,-0.150710875920498,29
"inactive_time28",-6.97473462666798e-07,0.3704,0.327712855763985,0.187653034048148,2.33980631810936,0.0726703787502919,-0.205409666659612,29
"(Intercept)29",0.887252777954757,0.3412,0.169154711710225,-0.00393805668347835,0.977248866489203,0.451668587974302,0.903520697979295,30
"total_sleep_duration29",1.01523759953463e-06,1,0.169154711710225,-0.00393805668347835,0.977248866489203,0.451668587974302,0.252881418881659,30
"awake_time29",3.36305852227345e-07,1,0.169154711710225,-0.00393805668347835,0.977248866489203,0.451668587974302,0.0717521706069465,30
"restless_sleep29",-0.000185671453366025,0.0316,0.169154711710225,-0.00393805668347835,0.977248866489203,0.451668587974302,-0.475829747468216,30
"steps29",4.82681295100685e-07,1,0.169154711710225,-0.00393805668347835,0.977248866489203,0.451668587974302,0.0936771016363205,30
"inactive_time29",-1.78291448014881e-07,0.7803,0.169154711710225,-0.00393805668347835,0.977248866489203,0.451668587974302,-0.0699518015216906,30
"(Intercept)30",0.879879810931244,0.1065,0.293711143588049,0.146567631835559,1.99608627040314,0.115613811643187,0.902028969303862,31
"total_sleep_duration30",-3.14570431193611e-06,1,0.293711143588049,0.146567631835559,1.99608627040314,0.115613811643187,-0.447646675171771,31
"awake_time30",-3.21078684918458e-06,1,0.293711143588049,0.146567631835559,1.99608627040314,0.115613811643187,-0.391363513150196,31
"restless_sleep30",0.000357221841225995,0.0154,0.293711143588049,0.146567631835559,1.99608627040314,0.115613811643187,0.523013256208052,31
"steps30",-9.93717632991735e-08,1,0.293711143588049,0.146567631835559,1.99608627040314,0.115613811643187,-0.0110180366233322,31
"inactive_time30",-3.77734008684486e-07,0.6788,0.293711143588049,0.146567631835559,1.99608627040314,0.115613811643187,-0.0846686662621648,31
"(Intercept)31",0.875601510541128,0.475,0.133115852626428,-0.0474850114097325,0.737072069598599,0.603033402279825,0.88288396403414,32
"total_sleep_duration31",-1.86511528135023e-06,1,0.133115852626428,-0.0474850114097325,0.737072069598599,0.603033402279825,-0.33985458636644,32
"awake_time31",-3.17255998161983e-08,1,0.133115852626428,-0.0474850114097325,0.737072069598599,0.603033402279825,-0.00495163574514391,32
"restless_sleep31",0.000184626267174497,0.1453,0.133115852626428,-0.0474850114097325,0.737072069598599,0.603033402279825,0.346129145526013,32
"steps31",3.02410444089199e-07,1,0.133115852626428,-0.0474850114097325,0.737072069598599,0.603033402279825,0.0429346562919441,32
"inactive_time31",-2.34709551384829e-07,0.7701,0.133115852626428,-0.0474850114097325,0.737072069598599,0.603033402279825,-0.0673654761189234,32
"(Intercept)32",0.90989326560054,0.2609,0.139534446317587,-0.039729210699583,0.778375542702569,0.574994336293413,0.959563369096865,33
"total_sleep_duration32",-2.401637875668e-06,1,0.139534446317587,-0.039729210699583,0.778375542702569,0.574994336293413,-0.359954452136913,33
"awake_time32",-1.33355817293177e-06,1,0.139534446317587,-0.039729210699583,0.778375542702569,0.574994336293413,-0.171199851518028,33
"restless_sleep32",8.34288336872507e-05,0.5956,0.139534446317587,-0.039729210699583,0.778375542702569,0.574994336293413,0.128651076379301,33
"steps32",9.33182952727465e-07,1,0.139534446317587,-0.039729210699583,0.778375542702569,0.574994336293413,0.10897592696069,33
"inactive_time32",-5.26322952451788e-07,0.6005,0.139534446317587,-0.039729210699583,0.778375542702569,0.574994336293413,-0.124254321024033,33
"(Intercept)33",0.88597798911023,0.4455,0.120723132721355,-0.0624595479616958,0.659031368419782,0.657789769020489,0.907326418725994,34
"total_sleep_duration33",1.31147129268258e-07,1,0.120723132721355,-0.0624595479616958,0.659031368419782,0.657789769020489,0.0210694643258492,34
"awake_time33",-1.366366693407e-06,1,0.120723132721355,-0.0624595479616958,0.659031368419782,0.657789769020489,-0.188024033748943,34
"restless_sleep33",5.37426187894871e-05,0.7013,0.120723132721355,-0.0624595479616958,0.659031368419782,0.657789769020489,0.0888322693730098,34
"steps33",1.1337255801518e-06,1,0.120723132721355,-0.0624595479616958,0.659031368419782,0.657789769020489,0.141914379003036,34
"inactive_time33",-1.23470292501754e-06,0.2395,0.120723132721355,-0.0624595479616958,0.659031368419782,0.657789769020489,-0.31244699206235,34
"(Intercept)34",0.713390452688323,0.9384,0.276146984624794,0.125344273088292,1.83118049941664,0.144693944461599,0.566195416141283,35
"total_sleep_duration34",7.02950360239733e-07,1,0.276146984624794,0.125344273088292,1.83118049941664,0.144693944461599,0.0915116638634112,35
"awake_time34",3.30950273601911e-06,1,0.276146984624794,0.125344273088292,1.83118049941664,0.144693944461599,0.369033618158304,35
"restless_sleep34",0.000256406353490397,0.1123,0.276146984624794,0.125344273088292,1.83118049941664,0.144693944461599,0.343429662203506,35
"steps34",7.96721305352375e-07,1,0.276146984624794,0.125344273088292,1.83118049941664,0.144693944461599,0.0808131387100467,35
