"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.860912341229557,0.0279,0.398585752494962,0.273291117598079,3.18118770865965,0.0241752197626656,0.870222946338441,1
"total_sleep_duration",-7.19204583818979e-07,1,0.398585752494962,0.273291117598079,3.18118770865965,0.0241752197626656,-0.413665752494302,1
"awake_time",-1.2031105974115e-06,1,0.398585752494962,0.273291117598079,3.18118770865965,0.0241752197626656,-0.592726119239378,1
"restless_sleep",5.02013060538781e-05,0.148,0.398585752494962,0.273291117598079,3.18118770865965,0.0241752197626656,0.297077227914084,1
"steps",-2.1699301836946e-08,1,0.398585752494962,0.273291117598079,3.18118770865965,0.0241752197626656,-0.00972448545493439,1
"inactive_time",4.53186283621511e-08,0.8414,0.398585752494962,0.273291117598079,3.18118770865965,0.0241752197626656,0.0410575511512548,1
"(Intercept)1",0.871467873522746,0.7345,0.0490933639235913,-0.149012185258994,0.247814178482926,0.936812706478407,0.892598798637479,2
"total_sleep_duration1",-3.34615751830271e-07,1,0.0490933639235913,-0.149012185258994,0.247814178482926,0.936812706478407,-0.141589558144589,2
"awake_time1",-3.47251130218543e-07,1,0.0490933639235913,-0.149012185258994,0.247814178482926,0.936812706478407,-0.125857733349014,2
"restless_sleep1",6.17923300583636e-06,1,0.0490933639235913,-0.149012185258994,0.247814178482926,0.936812706478407,0.0269015091042398,2
"steps1",-4.79923229213586e-07,1,0.0490933639235913,-0.149012185258994,0.247814178482926,0.936812706478407,-0.158226917047567,2
"inactive_time1",-2.41973534516075e-07,0.5276,0.0490933639235913,-0.149012185258994,0.247814178482926,0.936812706478407,-0.161276793041055,2
"(Intercept)2",0.871913292354572,0.394,0.158206276104761,-0.0171674163734141,0.902109511804054,0.495825271467448,0.891644674901287,3
"total_sleep_duration2",-8.97830432077033e-07,1,0.158206276104761,-0.0171674163734141,0.902109511804054,0.495825271467448,-0.424520634946953,3
"awake_time2",-1.4566319578962e-07,1,0.158206276104761,-0.0171674163734141,0.902109511804054,0.495825271467448,-0.0589937101616009,3
"restless_sleep2",4.31039886734991e-05,0.385,0.158206276104761,-0.0171674163734141,0.902109511804054,0.495825271467448,0.209690700090493,3
"steps2",-1.37417974482927e-07,1,0.158206276104761,-0.0171674163734141,0.902109511804054,0.495825271467448,-0.050625785654388,3
"inactive_time2",-1.95987034465209e-07,0.5397,0.158206276104761,-0.0171674163734141,0.902109511804054,0.495825271467448,-0.145965759159047,3
