"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.691275807602854,0.2484,0.140232180564538,-0.0388861151511837,0.782902606370821,0.571966413109288,0.741909840313934,1
"total_sleep_duration",-1.39622402931964e-06,1,0.140232180564538,-0.0388861151511837,0.782902606370821,0.571966413109288,-0.212071293669014,1
"awake_time",1.43439070328108e-06,1,0.140232180564538,-0.0388861151511837,0.782902606370821,0.571966413109288,0.186614606011191,1
"restless_sleep",-5.89188728569932e-05,0.6724,0.140232180564538,-0.0388861151511837,0.782902606370821,0.571966413109288,-0.0920743017477858,1
"steps",-1.65964653355763e-06,1,0.140232180564538,-0.0388861151511837,0.782902606370821,0.571966413109288,-0.196411146465827,1
"inactive_time",1.46239493503617e-07,0.8842,0.140232180564538,-0.0388861151511837,0.782902606370821,0.571966413109288,0.0349873151804879,1
"(Intercept)1",0.590592177640314,0.6439,0.145063296603339,-0.0330485166042986,0.814450731767176,0.551129302500031,0.555892976632395,2
"total_sleep_duration1",-1.44316736786987e-06,1,0.145063296603339,-0.0330485166042986,0.814450731767176,0.551129302500031,-0.157784228888136,2
"awake_time1",1.80254066186017e-06,1,0.145063296603339,-0.0330485166042986,0.814450731767176,0.551129302500031,0.168804241429016,2
"restless_sleep1",-0.000124705663045302,0.5531,0.145063296603339,-0.0330485166042986,0.814450731767176,0.551129302500031,-0.140278235244737,2
"steps1",3.20415565199457e-06,1,0.145063296603339,-0.0330485166042986,0.814450731767176,0.551129302500031,0.272950721392255,2
"inactive_time1",1.50151361560937e-06,0.3229,0.145063296603339,-0.0330485166042986,0.814450731767176,0.551129302500031,0.258580238467943,2
"(Intercept)2",0.754738138948089,0.127,0.123137959786957,-0.0595416319240936,0.674065223343217,0.647086021943764,0.878400707376164,3
"total_sleep_duration2",-4.22576994985503e-07,1,0.123137959786957,-0.0595416319240936,0.674065223343217,0.647086021943764,-0.0448608919552227,3
"awake_time2",-3.47618976468578e-06,1,0.123137959786957,-0.0595416319240936,0.674065223343217,0.647086021943764,-0.316094488305621,3
"restless_sleep2",2.90608175684323e-05,0.891,0.123137959786957,-0.0595416319240936,0.674065223343217,0.647086021943764,0.0317414753061113,3
"steps2",-2.23448162261597e-06,1,0.123137959786957,-0.0595416319240936,0.674065223343217,0.647086021943764,-0.184825798379664,3
"inactive_time2",-2.38001689144747e-06,0.1098,0.123137959786957,-0.0595416319240936,0.674065223343217,0.647086021943764,-0.397980010057294,3
