"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.658077907344932,0.1599,0.114779239561264,-0.0696417521968065,0.622376219036036,0.684129922226491,0.7564454199259,1
"total_sleep_duration",-5.73851513811864e-07,1,0.114779239561264,-0.0696417521968065,0.622376219036036,0.684129922226491,-0.0663305342967612,1
"awake_time",3.32435210329041e-07,1,0.114779239561264,-0.0696417521968065,0.622376219036036,0.684129922226491,0.0329133716104972,1
"restless_sleep",-0.00018404005098526,0.3446,0.114779239561264,-0.0696417521968065,0.622376219036036,0.684129922226491,-0.21886863795191,1
"steps",-2.01423207576116e-06,1,0.114779239561264,-0.0696417521968065,0.622376219036036,0.684129922226491,-0.181404151338486,1
"inactive_time",-7.58649319491028e-07,0.5719,0.114779239561264,-0.0696417521968065,0.622376219036036,0.684129922226491,-0.138125607783615,1
"(Intercept)1",0.541931989056647,0.3839,0.196931510277419,0.029625574918548,1.17707426132253,0.349360823534605,0.561856649644273,2
"total_sleep_duration1",2.96672608868054e-07,1,0.196931510277419,0.029625574918548,1.17707426132253,0.349360823534605,0.0194302668300789,2
"awake_time1",-8.52668706105898e-07,1,0.196931510277419,0.029625574918548,1.17707426132253,0.349360823534605,-0.0478335959804051,2
"restless_sleep1",-0.000440502537129612,0.1851,0.196931510277419,0.029625574918548,1.17707426132253,0.349360823534605,-0.29682942753637,2
"steps1",7.06251796493363e-06,1,0.196931510277419,0.029625574918548,1.17707426132253,0.349360823534605,0.360399873087548,2
"inactive_time1",-1.54397217121562e-07,0.9533,0.196931510277419,0.029625574918548,1.17707426132253,0.349360823534605,-0.015927952348182,2
"(Intercept)2",0.678899832624787,0.145,0.10532986517056,-0.0810597462522402,0.565105878844465,0.725746651094108,0.812558363341606,3
"total_sleep_duration2",1.96840742771797e-07,1,0.10532986517056,-0.0810597462522402,0.565105878844465,0.725746651094108,0.0165969002339484,3
"awake_time2",-3.93366172563892e-06,1,0.10532986517056,-0.0810597462522402,0.565105878844465,0.725746651094108,-0.28409290731193,3
"restless_sleep2",2.53134996025331e-05,0.9278,0.10532986517056,-0.0810597462522402,0.565105878844465,0.725746651094108,0.0219594473128721,3
"steps2",-2.73166670326804e-06,1,0.10532986517056,-0.0810597462522402,0.565105878844465,0.725746651094108,-0.179458257738021,3
"inactive_time2",-2.84111735060803e-06,0.1338,0.10532986517056,-0.0810597462522402,0.565105878844465,0.725746651094108,-0.3773291229108,3
