"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.690280296630043,0.0195,0.248741441628324,0.162057761816208,2.86953025260882,0.0556998578130773,0.840849915049409,1
"total_sleep_duration",-4.37642395012684e-06,1,0.248741441628324,0.162057761816208,2.86953025260882,0.0556998578130773,-0.306298235405838,1
"awake_time",-7.12937126966874e-06,1,0.248741441628324,0.162057761816208,2.86953025260882,0.0556998578130773,-0.4273933232049,1
"restless_sleep",-0.000101055021386709,0.7138,0.248741441628324,0.162057761816208,2.86953025260882,0.0556998578130773,-0.0727679656217216,1
"(Intercept)1",0.595619395561047,0.19,0.0548482658484907,-0.0542077034766835,0.502936851489061,0.68359025629885,0.719726907694887,2
"total_sleep_duration1",-5.04493562394735e-06,1,0.0548482658484907,-0.0542077034766835,0.502936851489061,0.68359025629885,-0.206848637703156,2
"awake_time1",1.01224014484081e-06,1,0.0548482658484907,-0.0542077034766835,0.502936851489061,0.68359025629885,0.0355493763520471,2
"restless_sleep1",-7.20553923627503e-05,0.9009,0.0548482658484907,-0.0542077034766835,0.502936851489061,0.68359025629885,-0.0303963019470282,2
"(Intercept)2",0.518573044970812,0.5693,0.0309444021886444,-0.0808697052511276,0.276748640195625,0.841632121286414,0.519460578388188,3
"total_sleep_duration2",-3.3826416510277e-06,1,0.0309444021886444,-0.0808697052511276,0.276748640195625,0.841632121286414,-0.175778620610921,3
"awake_time2",-5.64441994366773e-08,1,0.0309444021886444,-0.0808697052511276,0.276748640195625,0.841632121286414,-0.00251235363830207,3
"restless_sleep2",0.000352330789636464,0.4011,0.0309444021886444,-0.0808697052511276,0.276748640195625,0.841632121286414,0.188372665678311,3
"(Intercept)3",0.61851279396588,0.1783,0.152665481783835,0.0548961142973541,1.56148582842111,0.222543663718762,0.733073634535362,4
"total_sleep_duration3",3.86580115368799e-06,1,0.152665481783835,0.0548961142973541,1.56148582842111,0.222543663718762,0.143165016261904,4
"awake_time3",6.23856267365383e-06,1,0.152665481783835,0.0548961142973541,1.56148582842111,0.222543663718762,0.197894320775659,4
"restless_sleep3",-0.00106944486885483,0.0695,0.152665481783835,0.0548961142973541,1.56148582842111,0.222543663718762,-0.407486310398295,4
