"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.553536931995332,0.0141,0.20947391946018,0.118259371705585,2.29649682662192,0.101168558666417,0.681044683414114,1
"total_sleep_duration",-4.15653149356042e-06,1,0.20947391946018,0.118259371705585,2.29649682662192,0.101168558666417,-0.371457150081139,1
"awake_time",-3.67508770952339e-06,1,0.20947391946018,0.118259371705585,2.29649682662192,0.101168558666417,-0.281317499287373,1
"restless_sleep",-8.6197191621357e-05,0.7071,0.20947391946018,0.118259371705585,2.29649682662192,0.101168558666417,-0.079255240779506,1
"(Intercept)1",0.538911278086383,0.0255,0.148388142600955,0.050125235977988,1.51011350773815,0.235290082681725,0.742174129349736,2
"total_sleep_duration1",-5.91661057982522e-06,1,0.148388142600955,0.050125235977988,1.51011350773815,0.235290082681725,-0.276284177734821,2
"awake_time1",-6.36311291717599e-06,1,0.148388142600955,0.050125235977988,1.51011350773815,0.235290082681725,-0.254509531560819,2
"restless_sleep1",-0.000201692410161498,0.6399,0.148388142600955,0.050125235977988,1.51011350773815,0.235290082681725,-0.0969013462487035,2
"(Intercept)2",0.282937022624119,0.5138,0.0864975375245545,-0.0189065927610739,0.820627591064601,0.494308441614183,0.276973261272742,3
"total_sleep_duration2",3.15166924191282e-06,1,0.0864975375245545,-0.0189065927610739,0.820627591064601,0.494308441614183,0.166351324278167,3
"awake_time2",5.63489222327397e-06,1,0.0864975375245545,-0.0189065927610739,0.820627591064601,0.494308441614183,0.254754952702966,3
"restless_sleep2",-0.000417481803563407,0.3028,0.0864975375245545,-0.0189065927610739,0.820627591064601,0.494308441614183,-0.226715079123285,3
"(Intercept)3",0.444089773111007,0.0679,0.230781106263358,0.142025080062976,2.60017393908928,0.0735693410825234,0.511497950620809,4
"total_sleep_duration3",2.57322306296695e-06,1,0.230781106263358,0.142025080062976,2.60017393908928,0.0735693410825234,0.234763265026001,4
"awake_time3",7.56220499031546e-07,1,0.230781106263358,0.142025080062976,2.60017393908928,0.0735693410825234,0.0590952459244156,4
"restless_sleep3",-0.000601488065528144,0.0124,0.230781106263358,0.142025080062976,2.60017393908928,0.0735693410825234,-0.564594894791731,4
