"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.800628860195145,0.9334,0.0677603796837258,-0.0398057303527675,0.629941713619068,0.602261008083994,0.769459314521582,1
"total_sleep_duration",2.02625893342784e-07,1,0.0677603796837258,-0.0398057303527675,0.629941713619068,0.602261008083994,0.0382780559558416,1
"awake_time",7.48276575709891e-07,1,0.0677603796837258,-0.0398057303527675,0.629941713619068,0.602261008083994,0.121078901846376,1
"restless_sleep",0.000109569036402584,0.3618,0.0677603796837258,-0.0398057303527675,0.629941713619068,0.602261008083994,0.212960961565704,1
"(Intercept)1",0.819730430005473,0.8994,0.0532699070737964,-0.0559681805715349,0.48764957554686,0.693837003833163,0.80256770262205,2
"total_sleep_duration1",2.50469100284578e-08,1,0.0532699070737964,-0.0559681805715349,0.48764957554686,0.693837003833163,0.0071808873146225,2
"awake_time1",4.17186777438416e-07,1,0.0532699070737964,-0.0559681805715349,0.48764957554686,0.693837003833163,0.102448566027417,2
"restless_sleep1",6.93158582567029e-05,0.4104,0.0532699070737964,-0.0559681805715349,0.48764957554686,0.693837003833163,0.204462556777933,2
"(Intercept)2",0.858237732240672,0.3677,0.0616393409247087,-0.0466330428147481,0.569298825756305,0.640210127957292,0.885770136199565,3
"total_sleep_duration2",-7.74159342530673e-07,1,0.0616393409247087,-0.0466330428147481,0.569298825756305,0.640210127957292,-0.180712197786482,3
"awake_time2",-2.31753650918745e-07,1,0.0616393409247087,-0.0466330428147481,0.569298825756305,0.640210127957292,-0.0463377653375988,3
"restless_sleep2",-4.29701028168812e-05,0.6646,0.0616393409247087,-0.0466330428147481,0.569298825756305,0.640210127957292,-0.103200244871751,3
"(Intercept)3",0.820924576212385,0.8066,0.0571064164222692,-0.051688997067469,0.524897278207924,0.669031676012881,0.80875257134482,4
"total_sleep_duration3",2.71270651246517e-07,1,0.0571064164222692,-0.051688997067469,0.524897278207924,0.669031676012881,0.0778971135466171,4
"awake_time3",9.63569431558305e-07,1,0.0571064164222692,-0.051688997067469,0.524897278207924,0.669031676012881,0.237002519058335,4
"restless_sleep3",8.97997682908196e-06,1,0.0571064164222692,-0.051688997067469,0.524897278207924,0.669031676012881,0.0265308398330288,4
