"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.680290429914994,0.0108,0.246736453849584,0.159821429293766,2.83882395604834,0.0574827677709833,0.805515924765053,1
"total_sleep_duration",-4.09860112662281e-06,1,0.246736453849584,0.159821429293766,2.83882395604834,0.0574827677709833,-0.376763901781428,1
"awake_time",-4.74839148323481e-06,1,0.246736453849584,0.159821429293766,2.83882395604834,0.0574827677709833,-0.373879403329895,1
"restless_sleep",-5.98101302959236e-05,0.7852,0.246736453849584,0.159821429293766,2.83882395604834,0.0574827677709833,-0.0565673202691392,1
"(Intercept)1",0.699281621069007,0.0078,0.234070612617394,0.145694144842478,2.64856266052116,0.069960793903504,0.881440866305961,2
"total_sleep_duration1",-4.91412353052865e-06,1,0.234070612617394,0.145694144842478,2.64856266052116,0.069960793903504,-0.302996939562654,2
"awake_time1",-6.96679047410833e-06,1,0.234070612617394,0.145694144842478,2.64856266052116,0.069960793903504,-0.367939415910319,2
"restless_sleep1",-0.000195876208100614,0.5485,0.234070612617394,0.145694144842478,2.64856266052116,0.069960793903504,-0.124259924920968,2
"(Intercept)2",0.549385181863491,0.1756,0.219492931566704,0.129434423670555,2.43722594005012,0.0872299030642321,0.555167315831483,3
"total_sleep_duration2",-2.54460770804265e-06,1,0.219492931566704,0.129434423670555,2.43722594005012,0.0872299030642321,-0.293535520091325,3
"awake_time2",3.41792990834077e-06,1,0.219492931566704,0.129434423670555,2.43722594005012,0.0872299030642321,0.337718124380048,3
"restless_sleep2",0.000170861132380176,0.3379,0.219492931566704,0.129434423670555,2.43722594005012,0.0872299030642321,0.202787102602726,3
"(Intercept)3",0.603492934743585,0.1089,0.248158495550893,0.161407552729842,2.86058557383972,0.0562131081759646,0.666869093259283,4
"total_sleep_duration3",5.50797817710102e-06,1,0.248158495550893,0.161407552729842,2.86058557383972,0.0562131081759646,0.339627212169686,4
"awake_time3",2.53795312534048e-06,1,0.248158495550893,0.161407552729842,2.86058557383972,0.0562131081759646,0.134043345578789,4
"restless_sleep3",-0.000927045504655615,0.0074,0.248158495550893,0.161407552729842,2.86058557383972,0.0562131081759646,-0.588123520219947,4
