"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.691357623086493,0.0072,0.280584319396289,0.197574817788168,3.38014701884248,0.0332582304546932,0.829019534091858,1
"total_sleep_duration",-2.49021132592614e-06,1,0.280584319396289,0.197574817788168,3.38014701884248,0.0332582304546932,-0.229778160475098,1
"awake_time",-4.28432336097663e-06,1,0.280584319396289,0.197574817788168,3.38014701884248,0.0332582304546932,-0.338614989427849,1
"restless_sleep",-0.000296455466455031,0.1547,0.280584319396289,0.197574817788168,3.38014701884248,0.0332582304546932,-0.281442210751648,1
"(Intercept)1",0.560446181760056,0.3166,0.0291507342643418,-0.0828703348590034,0.260225460196637,0.853359626519636,0.610776843237926,2
"total_sleep_duration1",-3.39021923587444e-06,1,0.0291507342643418,-0.0828703348590034,0.260225460196637,0.853359626519636,-0.206008165015345,2
"awake_time1",-7.47422556516566e-07,1,0.0291507342643418,-0.0828703348590034,0.260225460196637,0.853359626519636,-0.0389022072476154,2
"restless_sleep1",0.000135492102617263,0.7416,0.0291507342643418,-0.0828703348590034,0.260225460196637,0.853359626519636,0.0847086691810432,2
"(Intercept)2",0.548912075580434,0.3569,0.0178436768781109,-0.0954820527128764,0.157454771679052,0.923920632666972,0.619012985315219,3
"total_sleep_duration2",-3.2842276754926e-06,1,0.0178436768781109,-0.0954820527128764,0.157454771679052,0.923920632666972,-0.144678782379922,3
"awake_time2",-8.53298229398546e-07,1,0.0178436768781109,-0.0954820527128764,0.157454771679052,0.923920632666972,-0.0321976241093596,3
"restless_sleep2",3.38765903902506e-05,0.951,0.0178436768781109,-0.0954820527128764,0.157454771679052,0.923920632666972,0.0153542464797412,3
"(Intercept)3",0.514889448934954,0.4541,0.127550077078787,0.0268827782801855,1.26704578945709,0.306265178230226,0.51664992183505,4
"total_sleep_duration3",2.92174668161654e-06,1,0.127550077078787,0.0268827782801855,1.26704578945709,0.306265178230226,0.154134661232425,4
"awake_time3",7.08824089445601e-06,1,0.127550077078787,0.0268827782801855,1.26704578945709,0.306265178230226,0.320293123181639,4
"restless_sleep3",-0.000459010432121705,0.2788,0.127550077078787,0.0268827782801855,1.26704578945709,0.306265178230226,-0.249136601115198,4
