"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.862220103789325,0.1701,0.1901143422205,0.0966659970920967,2.03443241246564,0.133680217629108,0.854166700491857,1
"total_sleep_duration",-4.32045997375468e-07,1,0.1901143422205,0.0966659970920967,2.03443241246564,0.133680217629108,-0.249754676032325,1
"awake_time",3.22093482434104e-07,1,0.1901143422205,0.0966659970920967,2.03443241246564,0.133680217629108,0.159483945726576,1
"restless_sleep",7.65827880627907e-05,0.0355,0.1901143422205,0.0966659970920967,2.03443241246564,0.133680217629108,0.455482862775693,1
"(Intercept)1",0.871369060110519,0.2494,0.147013991827485,0.0485925293460406,1.493718830435,0.239511105719678,0.871859321716722,2
"total_sleep_duration1",-7.61438007154934e-07,1,0.147013991827485,0.0485925293460406,1.493718830435,0.239511105719678,-0.380030093070756,2
"awake_time1",1.04941973767064e-07,1,0.147013991827485,0.0485925293460406,1.493718830435,0.239511105719678,0.0448625606319348,2
"restless_sleep1",7.55619378283595e-05,0.0867,0.147013991827485,0.0485925293460406,1.493718830435,0.239511105719678,0.38801074344899,2
"(Intercept)2",0.877333892016302,0.2714,0.132075700309633,0.0319305888068983,1.31884320989574,0.28954293961172,0.8827864411585,3
"total_sleep_duration2",-5.07218842440506e-07,1,0.132075700309633,0.0319305888068983,1.31884320989574,0.28954293961172,-0.355826813327757,3
"awake_time2",-4.59931668297516e-07,1,0.132075700309633,0.0319305888068983,1.31884320989574,0.28954293961172,-0.276368154955387,3
"restless_sleep2",3.70690391045947e-05,0.2366,0.132075700309633,0.0319305888068983,1.31884320989574,0.28954293961172,0.267554246046551,3
"(Intercept)3",0.852328752329662,0.0392,0.281813534876504,0.198945865823793,3.40076580043837,0.032583655288111,0.833718150684104,4
"total_sleep_duration3",4.96743749372719e-07,1,0.281813534876504,0.198945865823793,3.40076580043837,0.032583655288111,0.353809176810367,4
"awake_time3",5.48025423621784e-07,1,0.281813534876504,0.198945865823793,3.40076580043837,0.032583655288111,0.334340341244668,4
"restless_sleep3",2.38932309753191e-05,0.3736,0.281813534876504,0.198945865823793,3.40076580043837,0.032583655288111,0.175093002438766,4
