"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.759760236462364,0.0266,0.21989250941952,0.129880106660234,2.44291345057817,0.0867107646378372,0.891730068884326,1
"total_sleep_duration",-3.52369059579062e-06,1,0.21989250941952,0.129880106660234,2.44291345057817,0.0867107646378372,-0.284204884590368,1
"awake_time",-5.34609396876004e-06,1,0.21989250941952,0.129880106660234,2.44291345057817,0.0867107646378372,-0.369336093585857,1
"restless_sleep",-0.000139674680282867,0.5821,0.21989250941952,0.129880106660234,2.44291345057817,0.0867107646378372,-0.115906737800969,1
"(Intercept)1",0.690611645079841,0.2132,0.0646412565364406,-0.0432847523247393,0.598940489123299,0.621450970358881,0.787794750733158,2
"total_sleep_duration1",-3.66443289837283e-06,1,0.0646412565364406,-0.0432847523247393,0.598940489123299,0.621450970358881,-0.183847037788278,2
"awake_time1",2.14524292894351e-06,1,0.0646412565364406,-0.0432847523247393,0.598940489123299,0.621450970358881,0.0921887094368388,2
"restless_sleep1",-0.000113918020135037,0.8111,0.0646412565364406,-0.0432847523247393,0.598940489123299,0.621450970358881,-0.0588030047010145,2
"(Intercept)2",0.611858386790487,0.6139,0.0488425397518102,-0.0609063979691349,0.445038838334823,0.722848584237871,0.603953025798359,3
"total_sleep_duration2",-2.83438325439908e-06,1,0.0488425397518102,-0.0609063979691349,0.445038838334823,0.722848584237871,-0.197112234180114,3
"awake_time2",-1.0051232545115e-06,1,0.0488425397518102,-0.0609063979691349,0.445038838334823,0.722848584237871,-0.0598722695118572,3
"restless_sleep2",0.000355184710702635,0.2633,0.0488425397518102,-0.0609063979691349,0.445038838334823,0.722848584237871,0.25413617919707,3
"(Intercept)3",0.687459737213767,0.1946,0.145466145400164,0.0468660852540294,1.47531497632526,0.244340349006301,0.766172373791544,4
"total_sleep_duration3",2.93777191019215e-06,1,0.145466145400164,0.0468660852540294,1.47531497632526,0.244340349006301,0.139185330147295,4
"awake_time3",5.37984498327449e-06,1,0.145466145400164,0.0468660852540294,1.47531497632526,0.244340349006301,0.21832151920936,4
"restless_sleep3",-0.000786571275333864,0.0837,0.145466145400164,0.0468660852540294,1.47531497632526,0.244340349006301,-0.38341641204008,4
