"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.701718362812505,0.0025,0.311814937015552,0.232408968209655,3.92684506850816,0.0194868340967185,0.836236273684976,1
"total_sleep_duration",-4.08170564990589e-06,1,0.311814937015552,0.232408968209655,3.92684506850816,0.0194868340967185,-0.433206505290797,1
"awake_time",-3.3646280196324e-06,1,0.311814937015552,0.232408968209655,3.92684506850816,0.0194868340967185,-0.305873418714603,1
"restless_sleep",-0.000133202176524611,0.4743,0.311814937015552,0.232408968209655,3.92684506850816,0.0194868340967185,-0.145452715863208,1
"(Intercept)1",0.632806672862946,0.0584,0.12258689628112,0.0213469227750955,1.21085468551437,0.325479684434591,0.730033098812312,2
"total_sleep_duration1",-3.85058568678025e-06,1,0.12258689628112,0.0213469227750955,1.21085468551437,0.325479684434591,-0.337128232156791,2
"awake_time1",-2.57677795432645e-06,1,0.12258689628112,0.0213469227750955,1.21085468551437,0.325479684434591,-0.193239862641673,2
"restless_sleep1",1.25369852001676e-06,1,0.12258689628112,0.0213469227750955,1.21085468551437,0.325479684434591,0.00112932429363111,2
"(Intercept)2",0.501789763800103,0.5814,0.0506988499907596,-0.0588358980872297,0.462856316195311,0.710640400008313,0.494854659875338,3
"total_sleep_duration2",1.1654296446447e-06,1,0.0506988499907596,-0.0588358980872297,0.462856316195311,0.710640400008313,0.106924999291771,3
"awake_time2",2.71316885116152e-06,1,0.0506988499907596,-0.0588358980872297,0.462856316195311,0.710640400008313,0.213216794783693,3
"restless_sleep2",-0.000144990137898774,0.5496,0.0506988499907596,-0.0588358980872297,0.462856316195311,0.710640400008313,-0.136863891558216,3
"(Intercept)3",0.58736570169948,0.0365,0.269596280564558,0.185318928322007,3.19891730566781,0.0398660829686244,0.62569131625299,4
"total_sleep_duration3",2.67019466527689e-06,1,0.269596280564558,0.185318928322007,3.19891730566781,0.0398660829686244,0.346282005168347,4
"awake_time3",-1.24243970020557e-07,1,0.269596280564558,0.185318928322007,3.19891730566781,0.0398660829686244,-0.0138011003194974,4
"restless_sleep3",-0.000457547783115063,0.0078,0.269596280564558,0.185318928322007,3.19891730566781,0.0398660829686244,-0.610492990176663,4
