"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"total_sleep_duration211",-3.33286125324522e-08,1,0.243210187639458,0.155888286213242,2.78521406047212,0.060741466815009,-0.013594743861393,212
"awake_time211",1.15944911443385e-06,1,0.243210187639458,0.155888286213242,2.78521406047212,0.060741466815009,0.405094998419424,212
"restless_sleep211",6.84601310965439e-05,0.1722,0.243210187639458,0.155888286213242,2.78521406047212,0.060741466815009,0.287308680714254,212
"(Intercept)212",0.84405530020723,0.0723,0.29716341428794,0.216066885167318,3.66431729582338,0.0251326909020353,0.802005545595116,213
"total_sleep_duration212",4.87912774142701e-07,1,0.29716341428794,0.216066885167318,3.66431729582338,0.0251326909020353,0.15324430276895,213
"awake_time212",7.81526305588465e-07,1,0.29716341428794,0.216066885167318,3.66431729582338,0.0251326909020353,0.210250550893384,213
"restless_sleep212",0.000129902257723987,0.0358,0.29716341428794,0.216066885167318,3.66431729582338,0.0251326909020353,0.419774520853124,213
"(Intercept)213",0.851771354019848,0.5102,0.153638614258022,0.0559815312877939,1.57324599081933,0.219725373730125,0.819465383499409,214
"total_sleep_duration213",1.07823829438757e-06,1,0.153638614258022,0.0559815312877939,1.57324599081933,0.219725373730125,0.335875379960999,214
"awake_time213",3.3696595891415e-07,1,0.153638614258022,0.0559815312877939,1.57324599081933,0.219725373730125,0.0899085184418422,214
"restless_sleep213",3.12574893983352e-05,0.6519,0.153638614258022,0.0559815312877939,1.57324599081933,0.219725373730125,0.100178549147088,214
"(Intercept)214",0.852252343237955,0.3822,0.177904516701785,0.0830473455519907,1.87549886366363,0.158525041497506,0.818001649412164,215
"total_sleep_duration214",1.22419659322107e-06,1,0.177904516701785,0.0830473455519907,1.87549886366363,0.158525041497506,0.382828639962066,215
"awake_time214",7.32718500715178e-07,1,0.177904516701785,0.0830473455519907,1.87549886366363,0.158525041497506,0.196264523461442,215
"restless_sleep214",1.70056763200903e-05,0.8001,0.177904516701785,0.0830473455519907,1.87549886366363,0.158525041497506,0.0547147461889714,215
"(Intercept)215",0.899289125120372,0.6394,0.0185891955132644,-0.0946505126967436,0.164157924875521,0.919530759496659,0.91268751422974,216
