"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.811904617485587,0.0738,0.296576786427032,0.215412569476305,3.65403373024688,0.0253865890999508,0.77179007788849,1
"total_sleep_duration",5.69901477412245e-07,1,0.296576786427032,0.215412569476305,3.65403373024688,0.0253865890999508,0.191724998502379,1
"awake_time",7.46286442169319e-07,1,0.296576786427032,0.215412569476305,3.65403373024688,0.0253865890999508,0.215048246116024,1
"restless_sleep",0.000112937429287841,0.0492,0.296576786427032,0.215412569476305,3.65403373024688,0.0253865890999508,0.390907573501438,1
"(Intercept)1",0.842097638411935,0.3049,0.147149055105716,0.0487431768486829,1.4953278982112,0.239093475165659,0.831858615206571,2
"total_sleep_duration1",-1.21961626847036e-08,1,0.147149055105716,0.0487431768486829,1.4953278982112,0.239093475165659,-0.00961267208238181,2
"awake_time1",1.03325738053237e-07,1,0.147149055105716,0.0487431768486829,1.4953278982112,0.239093475165659,0.0697558809220368,2
"restless_sleep1",4.71574399378841e-05,0.0859,0.147149055105716,0.0487431768486829,1.4953278982112,0.239093475165659,0.382409229374611,2
"(Intercept)2",0.864674590111232,0.2232,0.130885013599733,0.0306025151689326,1.30516307080293,0.293869778570579,0.878217692237456,3
"total_sleep_duration2",-4.55821961960798e-07,1,0.130885013599733,0.0306025151689326,1.30516307080293,0.293869778570579,-0.296569551212357,3
"awake_time2",-6.00774617401582e-09,1,0.130885013599733,0.0306025151689326,1.30516307080293,0.293869778570579,-0.00334806809439319,3
"restless_sleep2",-1.54479073953854e-05,0.6597,0.130885013599733,0.0306025151689326,1.30516307080293,0.293869778570579,-0.103408966488078,3
"(Intercept)3",0.846527624130147,0.3694,0.120681297115409,0.019221446782571,1.18944879890435,0.333104919246115,0.840380553369745,4
"total_sleep_duration3",4.37595952229463e-07,1,0.120681297115409,0.019221446782571,1.18944879890435,0.333104919246115,0.366012521269284,4
"awake_time3",3.51028100518686e-07,1,0.120681297115409,0.019221446782571,1.18944879890435,0.333104919246115,0.251487222021228,4
"restless_sleep3",-2.42912890264654e-05,0.3212,0.120681297115409,0.019221446782571,1.18944879890435,0.333104919246115,-0.209040499542615,4
