"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.788504178329652,0.1392,0.285934318757865,0.203542124768388,3.47040544635071,0.0304106436950403,0.736134367651383,1
"total_sleep_duration",5.12475559078852e-07,1,0.285934318757865,0.203542124768388,3.47040544635071,0.0304106436950403,0.123424344550108,1
"awake_time",1.15217546150319e-06,1,0.285934318757865,0.203542124768388,3.47040544635071,0.0304106436950403,0.237682762294347,1
"restless_sleep",0.000168153323025419,0.0358,0.285934318757865,0.203542124768388,3.47040544635071,0.0304106436950403,0.416668195953598,1
"(Intercept)1",0.826236346804746,0.1561,0.208856889001409,0.117571145424649,2.28794640672215,0.102087242309645,0.810933278971847,2
"total_sleep_duration1",-1.31549742440124e-07,1,0.208856889001409,0.117571145424649,2.28794640672215,0.102087242309645,-0.0712306117911352,2
"awake_time1",4.99789544149599e-07,1,0.208856889001409,0.117571145424649,2.28794640672215,0.102087242309645,0.231800960620748,2
"restless_sleep1",7.53769612327172e-05,0.0451,0.208856889001409,0.117571145424649,2.28794640672215,0.102087242309645,0.419925766821395,2
"(Intercept)2",0.857964591588303,0.2632,0.109315605494278,0.00654432920515602,1.06367858259097,0.381514330842279,0.876532645249207,3
"total_sleep_duration2",-4.91745244483474e-07,1,0.109315605494278,0.00654432920515602,1.06367858259097,0.381514330842279,-0.218089809314457,3
"awake_time2",-2.00569182135931e-08,1,0.109315605494278,0.00654432920515602,1.06367858259097,0.381514330842279,-0.00761922503141666,3
"restless_sleep2",-3.49325332885704e-05,0.4985,0.109315605494278,0.00654432920515602,1.06367858259097,0.381514330842279,-0.159397869397538,3
"(Intercept)3",0.833819107679226,0.5395,0.0929755775506354,-0.0116810865781376,0.888386595584925,0.460149455550786,0.826643266823513,4
"total_sleep_duration3",4.66007830672134e-07,1,0.0929755775506354,-0.0116810865781376,0.888386595584925,0.460149455550786,0.258123296509541,4
"awake_time3",5.75757446124316e-07,1,0.0929755775506354,-0.0116810865781376,0.888386595584925,0.460149455550786,0.273164931485214,4
"restless_sleep3",-2.70160528578064e-05,0.478,0.0929755775506354,-0.0116810865781376,0.888386595584925,0.460149455550786,-0.153961846872196,4
