"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.748495362618758,0.4785,0.220212701382479,0.130237243849688,2.44747520513829,0.0862967236743945,0.685722358853064,1
"total_sleep_duration",3.63435671466052e-07,1,0.220212701382479,0.130237243849688,2.44747520513829,0.0862967236743945,0.0619224010985842,1
"awake_time",1.19452715093948e-06,1,0.220212701382479,0.130237243849688,2.44747520513829,0.0862967236743945,0.174328203686872,1
"restless_sleep",0.000231692560448388,0.0552,0.220212701382479,0.130237243849688,2.44747520513829,0.0862967236743945,0.406152894096765,1
"(Intercept)1",0.794981686274409,0.4269,0.130436962770846,0.0301027661674818,1.30002498835449,0.29551133608975,0.779587605628958,2
"total_sleep_duration1",-7.78274746486192e-07,1,0.130436962770846,0.0301027661674818,1.30002498835449,0.29551133608975,-0.210425749271216,2
"awake_time1",1.49986948747185e-07,1,0.130436962770846,0.0301027661674818,1.30002498835449,0.29551133608975,0.0347352802045852,2
"restless_sleep1",0.000150839537379638,0.0525,0.130436962770846,0.0301027661674818,1.30002498835449,0.29551133608975,0.41960278473882,2
"(Intercept)2",0.818591880048567,0.5931,0.0459220631794057,-0.0641638526075861,0.417147487497507,0.742160946451673,0.829361904557311,3
"total_sleep_duration2",-6.07466309610908e-07,1,0.0459220631794057,-0.0641638526075861,0.417147487497507,0.742160946451673,-0.158681993107794,3
"awake_time2",5.26522059071434e-07,1,0.0459220631794057,-0.0641638526075861,0.417147487497507,0.742160946451673,0.117807628571507,3
"restless_sleep2",2.66879860004616e-06,1,0.0459220631794057,-0.0641638526075861,0.417147487497507,0.742160946451673,0.00717263081267143,3
"(Intercept)3",0.799076132668314,0.7269,0.0573756897377333,-0.0513886537540666,0.527522972103987,0.667304086723823,0.790960669803397,4
"total_sleep_duration3",6.27971121657328e-07,1,0.0573756897377333,-0.0513886537540666,0.527522972103987,0.667304086723823,0.174970382022239,4
"awake_time3",9.37686284070222e-07,1,0.0573756897377333,-0.0513886537540666,0.527522972103987,0.667304086723823,0.223786469039233,4
"restless_sleep3",-4.6972030064362e-05,0.5224,0.0573756897377333,-0.0513886537540666,0.527522972103987,0.667304086723823,-0.134654671334884,4
