"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.820499881590145,0.8179,0.0825409811438314,-0.0233196748780342,0.779713486064005,0.515993576810579,0.793959712557653,1
"total_sleep_duration",5.77645137091332e-08,1,0.0825409811438314,-0.0233196748780342,0.779713486064005,0.515993576810579,0.0134611720991531,1
"awake_time",6.37277275461249e-07,1,0.0825409811438314,-0.0233196748780342,0.779713486064005,0.515993576810579,0.127204237871737,1
"restless_sleep",0.000105348975436185,0.2687,0.0825409811438314,-0.0233196748780342,0.779713486064005,0.515993576810579,0.252586013014239,1
"(Intercept)1",0.841277908753478,0.7839,0.0605575676030558,-0.047839636135053,0.558663558788517,0.647036264530034,0.832462642748748,2
"total_sleep_duration1",-2.67754045288503e-07,1,0.0605575676030558,-0.047839636135053,0.558663558788517,0.647036264530034,-0.108132728881038,2
"awake_time1",7.96497513129643e-08,1,0.0605575676030558,-0.047839636135053,0.558663558788517,0.647036264530034,0.0275522416740839,2
"restless_sleep1",6.78132893075462e-05,0.2717,0.0605575676030558,-0.047839636135053,0.558663558788517,0.647036264530034,0.281768966532743,2
"(Intercept)2",0.859474294312422,0.5873,0.0453402850232498,-0.0648127590125291,0.411611730026478,0.746020768284187,0.870972489331317,3
"total_sleep_duration2",-2.49300403617324e-07,1,0.0453402850232498,-0.0648127590125291,0.411611730026478,0.746020768284187,-0.101076716178039,3
"awake_time2",1.47756618384259e-07,1,0.0453402850232498,-0.0648127590125291,0.411611730026478,0.746020768284187,0.0513128903515675,3
"restless_sleep2",-3.06820142914904e-05,0.5991,0.0453402850232498,-0.0648127590125291,0.411611730026478,0.746020768284187,-0.127987995277463,3
"(Intercept)3",0.844712020127017,0.7833,0.0474193975972236,-0.0624937488338659,0.431426077197721,0.732245046221118,0.840674782905732,4
"total_sleep_duration3",3.84238666368198e-07,1,0.0474193975972236,-0.0624937488338659,0.431426077197721,0.732245046221118,0.190795992007959,4
"awake_time3",4.27623211907224e-07,1,0.0474193975972236,-0.0624937488338659,0.431426077197721,0.732245046221118,0.18187828279945,4
"restless_sleep3",-3.01256319606096e-05,0.4891,0.0474193975972236,-0.0624937488338659,0.431426077197721,0.732245046221118,-0.153908134295018,4
