"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.881726421158308,0.7534,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,0.882389502318138,1
"total_sleep_duration",-0.00154727372954044,0.5173,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.262978192748269,1
"awake_time",0.000241527594842579,0.8691,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,0.0647446153945002,1
"restless_sleep",0.00327332250060053,0.2551,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,0.431494260088743,1
"pa_mean",-0.000234892608718151,1,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.0448947518924282,1
"pa_std",0.00113782074274715,0.4127,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,0.252845353544963,1
"na_mean",-0.000325187292719346,0.8398,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.0635253854966361,1
"stress_mean",-0.000947056067380225,0.4536,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.209415399581234,1
"pain_mean",-0.000644229414201875,0.5081,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.177504039123194,1
"mean_respiratory_rate_brpm",0.00072359241854869,0.6621,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,0.129517692366316,1
"min_respiratory_rate_brpm",-0.0018303703886703,0.4463,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.25311502777643,1
"max_respiratory_rate_brpm",-0.00146672727612195,0.4216,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.247581423136109,1
"mean_prv_rmssd_ms",0.00224758687534172,0.3493,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,0.433175205347589,1
"min_prv_rmssd_ms",-0.000584148091175967,0.7861,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.0874292156952106,1
"max_prv_rmssd_ms",-0.00125372962113061,0.4241,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.256586443513599,1
"resting",-0.0343164237840376,0.5155,0.424727808602947,-0.19163525360818,0.689087057033054,0.758685235026155,-0.199691695391731,1
"(Intercept)1",0.880729572195201,0.8549,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.881471802869284,2
"total_sleep_duration1",-0.00211335460946926,0.3903,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.369023994914041,2
"awake_time1",0.000270028975685939,0.8494,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.0743664266309269,2
"restless_sleep1",0.00280170168265477,0.3323,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.379435327941502,2
"pa_mean1",-0.000611745887890908,0.7236,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.120123210072065,2
"pa_std1",0.000838236729809477,0.5442,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.191371589132351,2
"na_mean1",-0.00100231408244664,0.5352,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.201162591140342,2
"stress_mean1",0.000348521046311692,1,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.0791756394006569,2
"pain_mean1",0.00102066203671034,0.2855,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.288921125257924,2
"mean_respiratory_rate_brpm1",-0.000129213152625552,0.9375,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.0237613690119068,2
"min_respiratory_rate_brpm1",0.000117994276386348,0.9644,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.0167636867391657,2
"max_respiratory_rate_brpm1",-0.000559372467283907,0.767,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.0970061835770133,2
"mean_prv_rmssd_ms1",0.00193151673184604,0.4184,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,0.382450491343679,2
"min_prv_rmssd_ms1",-0.00143377389704112,0.5019,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.220467174431301,2
"max_prv_rmssd_ms1",-0.000990857065872714,0.5675,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.208338952905667,2
"resting1",-0.0478478130890169,0.389,0.371750603226042,-0.301373750460343,0.552276263947574,0.867001764470056,-0.28605511687502,2
"(Intercept)2",0.880302454644533,0.0469,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,0.878962021455661,3
"total_sleep_duration2",-0.000208132302516824,1,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,-0.0403483369628819,3
"awake_time2",8.14856821930423e-05,0.9245,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,0.024914476732696,3
"restless_sleep2",-0.00201091381036823,0.2496,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,-0.302352281212309,3
"pa_mean2",-0.00362052181292769,0.0011,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,-0.789279746761945,3
"pa_std2",-0.000203438107678806,0.812,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,-0.0515640479607099,3
"na_mean2",-0.000883218955834715,0.367,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,-0.196795738593098,3
"stress_mean2",0.00015718094635903,0.8369,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,0.0396429887412351,3
"pain_mean2",-0.000938843684029928,0.0906,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,-0.295049270191784,3
"mean_respiratory_rate_brpm2",0.00306432891515944,0.0077,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,0.625610508566865,3
"min_respiratory_rate_brpm2",-0.00239424235304704,0.1066,0.741942531437882,0.465452386549899,2.68343210474453,0.0362813401575798,-0.377642291415034,3
