"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"(Intercept)",0.854740373122993,0.4689,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.84830396685341,1
"total_sleep_duration",-0.0180486947111725,0.1025,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,-0.628763058680577,1
"awake_time",-0.00384245537950426,0.4354,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,-0.211122425194365,1
"restless_sleep",-0.0013917553077234,0.9007,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,-0.0376043206928544,1
"pa_mean",0.00474452192820636,0.6136,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.170463390428331,1
"pa_std",-0.0021568481846729,0.7908,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,-0.0907173268279787,1
"na_mean",-0.000257283915064617,1,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,-0.00672261043949621,1
"stress_mean",0.00096696885903935,0.9247,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.0298001315948189,1
"pain_mean",0.00126997642093772,0.8352,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.0750641960267003,1
"mean_respiratory_rate_brpm",0.00872856605283806,0.0775,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.469728999797262,1
"min_respiratory_rate_brpm",0.00473370632170047,0.4449,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.185894912283156,1
"max_respiratory_rate_brpm",0.00485663877147502,0.3828,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.272850229381415,1
"mean_prv_rmssd_ms",0.00044213155115083,1,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.0150696279376809,1
"min_prv_rmssd_ms",0.000132340052871242,1,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.00642105188871504,1
"max_prv_rmssd_ms",0.000949491802181497,0.9326,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.0308820771917226,1
"std_prv_rmssd_ms",0.00887198959873503,0.4441,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.252066032086921,1
"eye_resting",0.0054468854724139,0.9805,0.562439476850848,0.023903448359585,1.04438597808684,0.475127254475249,0.0064967306248403,1
"(Intercept)1",0.867260576885003,0.2828,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.868934736513045,2
"total_sleep_duration1",0.0173134894199855,0.0706,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.644534587789052,2
"awake_time1",0.0059794072852427,0.1715,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.351078369295601,2
"restless_sleep1",-0.0125869555413032,0.2332,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,-0.363425973817577,2
"pa_mean1",-0.00446746182262224,0.6133,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,-0.171522033502229,2
"pa_std1",0.00239647978722817,0.7049,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.107712186169652,2
"na_mean1",-0.00247332129606563,0.827,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,-0.0690599484582722,2
"stress_mean1",0.0076986277148238,0.4516,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.253535872501639,2
"pain_mean1",-0.000636624353373803,0.8995,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,-0.0402106256948117,2
"mean_respiratory_rate_brpm1",-0.0126169741992525,0.0116,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,-0.725571287724349,2
"min_respiratory_rate_brpm1",0.000809566810229365,0.8752,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.0339734218009698,2
"max_respiratory_rate_brpm1",0.000358517757546954,0.9407,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.0215238320749645,2
"mean_prv_rmssd_ms1",-0.00499868900441057,0.5533,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,-0.182065451689184,2
"min_prv_rmssd_ms1",0.000590802920715019,0.9321,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.0306321805003935,2
"max_prv_rmssd_ms1",0.000739836135777506,0.934,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,0.0257140940251744,2
"std_prv_rmssd_ms1",-0.00291458343013424,0.7585,0.623139175855529,0.159310469216181,1.34346832556022,0.298940908772475,-0.0884891850915456,2
