"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.870634082130749,0.6447,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.871441956538429,1
"total_sleep_duration",-0.00233912949182563,0.4899,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.273220292939017,1
"awake_time",0.000807795658021293,0.6961,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.148814248893851,1
"restless_sleep",0.00521093513017893,0.2028,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.472071734218595,1
"pa_mean",-0.000660295588402396,1,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.0867302750661503,1
"pa_std",0.000795814845806588,0.6958,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.121534413761775,1
"na_mean",0.000311013164285572,0.8856,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.0417540510759921,1
"stress_mean",-0.00124552120635824,0.4869,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.189273648513308,1
"pain_mean",-0.000423086823755581,0.7504,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.0801130550879478,1
"mean_respiratory_rate_brpm",0.00185788608894848,0.4327,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.228538975659242,1
"min_respiratory_rate_brpm",-0.002072661479826,0.5434,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.196976052168943,1
"max_respiratory_rate_brpm",-0.00213442671112239,0.4066,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.247603076911753,1
"mean_prv_rmssd_ms",0.00255040384972333,0.4448,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.337801957053853,1
"min_prv_rmssd_ms",0.000884792339818061,0.7731,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,0.0910083159515685,1
"max_prv_rmssd_ms",-0.00160242961905582,0.4754,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.225379747305498,1
"resting",-0.0506541826567987,0.5038,0.470108338505933,-0.0976327273805671,0.828033000874935,0.640258274520024,-0.202571991333304,1
"(Intercept)1",0.868486751713151,0.6326,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.869293759434849,2
"total_sleep_duration1",-0.00263878443509374,0.3752,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.344237317101381,2
"awake_time1",0.000866411548147133,0.621,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.1782635623247,2
"restless_sleep1",0.00314903641422336,0.367,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.318614370408278,2
"pa_mean1",-0.00201046112106533,0.3146,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.294932989963982,2
"pa_std1",0.000955086155013184,0.5675,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,0.162901517485879,2
"na_mean1",-0.000965695605904851,0.6298,0.464800003074055,-0.108628565060886,0.810563039413614,0.655062437295625,-0.144795627749871,2
