"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"min_prv_rmssd_ms1",0.00571427778392803,0.154,0.603673381285521,0.179037718377151,1.42162666496475,0.258195799389751,0.417443830647788,2
"max_prv_rmssd_ms1",0.000796834517825024,0.7673,0.603673381285521,0.179037718377151,1.42162666496475,0.258195799389751,0.0795977949855742,2
"resting1",0.0972330972233099,0.3197,0.603673381285521,0.179037718377151,1.42162666496475,0.258195799389751,0.27616916029107,2
"(Intercept)2",0.866297017943793,0.0664,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.869110440101879,3
"total_sleep_duration2",-0.00793317895415943,0.0871,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,-0.52663044867448,3
"awake_time2",-0.00341013492279714,0.1841,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,-0.357038123156469,3
"restless_sleep2",0.00673679499805897,0.2215,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.346853186661318,3
"pa_mean2",-0.00736232978772085,0.0165,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,-0.549601136067861,3
"pa_std2",-0.00462988064065402,0.101,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,-0.401843599344713,3
"na_mean2",-0.000623268669853633,0.8312,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,-0.0475548886600295,3
"stress_mean2",0.00212793812734861,0.333,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.183779916570476,3
"pain_mean2",-0.00125956515582796,0.4469,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,-0.135548419422773,3
"mean_respiratory_rate_brpm2",0.00176630303588519,0.5647,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.123482790520465,3
"min_respiratory_rate_brpm2",0.00344193316433764,0.411,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.185903476799231,3
"max_respiratory_rate_brpm2",0.00398079920619201,0.2796,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.262449100408111,3
"mean_prv_rmssd_ms2",0.00763512807996596,0.1039,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.574737532626748,3
"min_prv_rmssd_ms2",0.00133087868978241,0.7397,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.0777997536071037,3
"max_prv_rmssd_ms2",1.1434124215497e-05,1,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,0.000913984553389022,3
"resting2",-0.00564059827398356,1,0.714026556742057,0.40762643896569,2.33037298393993,0.0609599603289827,-0.0128200370940744,3
