"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.452069756032787,0.298,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,0.45914183475391,1
"total_sleep_duration",-0.0442324086123882,0.2055,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.463458700763637,1
"awake_time",0.00148278253249364,0.9411,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,0.0245037315762143,1
"restless_sleep",0.0203703835951965,0.6469,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,0.165540133372399,1
"pa_mean",-0.0267694391942813,0.2394,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.315415741554768,1
"pa_std",-0.0222052548548799,0.2844,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.304196882360248,1
"na_mean",-0.0430007995324438,0.0663,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.51785495948344,1
"stress_mean",-0.0103404178570059,0.5593,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.140957724226497,1
"pain_mean",0.010425432506977,0.3994,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,0.177084128065368,1
"mean_respiratory_rate_brpm",0.025985071179929,0.2667,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,0.286732464291281,1
"min_respiratory_rate_brpm",-0.00543108352759825,1,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.0463002459235753,1
"max_respiratory_rate_brpm",-0.0229721985553136,0.3921,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.239050201588914,1
"mean_prv_rmssd_ms",0.0116659838236651,0.7089,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,0.138607375014403,1
"min_prv_rmssd_ms",-0.0172474622857758,0.5649,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.159139024258888,1
"max_prv_rmssd_ms",-0.0274136644252838,0.2152,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.345871501207624,1
"resting",-1.40649573943644,0.0613,0.574116241938673,0.117812215444395,1.25818798126664,0.336353259102076,-0.504561685844785,1
"(Intercept)1",0.373673357200658,0.6973,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.371021149607497,2
"total_sleep_duration1",0.0146612905581762,0.7365,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.133850730287947,2
"awake_time1",-0.0106945117494438,0.6812,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,-0.153990461465765,2
"restless_sleep1",0.00395034090592338,0.9405,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.0279715648148104,2
"pa_mean1",-0.00282931267614923,0.9183,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,-0.0290471233997177,2
"pa_std1",-0.00846171720325215,0.7442,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,-0.101003307805908,2
"na_mean1",-0.00728211437449443,0.801,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,-0.0764129908105253,2
"stress_mean1",0.0129673889910884,0.57,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.154021526264462,2
"pain_mean1",0.0019637701825514,0.9087,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.0290639281532645,2
"mean_respiratory_rate_brpm1",-0.0130668013425659,0.6746,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,-0.125632018721038,2
"min_respiratory_rate_brpm1",0.0489387283300604,0.2831,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.363519396868482,2
"max_respiratory_rate_brpm1",0.0546747104152822,0.1424,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.495736775729436,2
"mean_prv_rmssd_ms1",-0.0504095045769018,0.2831,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,-0.521861780360415,2
"min_prv_rmssd_ms1",0.0551551782338517,0.1958,0.455525269497955,-0.127840513182807,0.780857024909248,0.680398514730518,0.443420607582382,2
