"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.662667272252292,0.7569,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,0.672591398761438,1
"total_sleep_duration",-0.0161125411317514,0.5233,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.27425893252714,1
"awake_time",0.00101969857965644,0.9442,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,0.0273749207658741,1
"restless_sleep",0.0150158200093078,0.6358,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,0.198234590826334,1
"pa_mean",-0.00869896129245067,0.5787,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.166509026121022,1
"pa_std",-0.014934687116005,0.3247,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.332369693494954,1
"na_mean",-0.0236424447191881,0.1651,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.462541050879674,1
"stress_mean",-0.00617362236919454,0.6038,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.136715307192768,1
"pain_mean",0.00329127116159507,0.7453,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,0.0908187483413414,1
"mean_respiratory_rate_brpm",0.00681672573124952,0.6861,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,0.122195459388708,1
"min_respiratory_rate_brpm",-0.00859796065233212,0.7137,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.119074443456147,1
"max_respiratory_rate_brpm",-0.00306877621671846,0.868,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.0518773835213675,1
"mean_prv_rmssd_ms",0.0154832402278425,0.5201,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,0.298849898287508,1
"min_prv_rmssd_ms",-0.0239672558001607,0.3079,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.359249431372733,1
"max_prv_rmssd_ms",-0.0133392393739668,0.4003,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.273404113302508,1
"resting",-0.957659863181273,0.077,0.420124471608834,-0.2011707373817,0.67620748644021,0.769501790573645,-0.558101802836726,1
"(Intercept)1",0.628602023879687,1,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.636180302239661,2
"total_sleep_duration1",-0.0067215549149544,0.8407,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.090317884834329,2
"awake_time1",0.00627977580830819,0.7688,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.133086027113467,2
"restless_sleep1",0.0190187806517728,0.6447,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.198207607473639,2
"pa_mean1",-0.00203057874810375,0.9351,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.0306829762357568,2
"pa_std1",-9.55052717735939e-05,1,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.00167787613760768,2
"na_mean1",-0.0218147478787386,0.3656,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.33691113390776,2
"stress_mean1",0.00843435997577023,0.6585,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.147447182829336,2
"pain_mean1",0.00486946003684085,0.6942,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.106071795053293,2
"mean_respiratory_rate_brpm1",-0.00662003669221145,0.7863,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.0936800058400663,2
"min_respiratory_rate_brpm1",-0.00282583264954724,0.9354,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.0308941898108293,2
"max_respiratory_rate_brpm1",0.0232946905895072,0.4276,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.310868741768871,2
"mean_prv_rmssd_ms1",0.000115799890137753,0.9977,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.00176443909698024,2
"min_prv_rmssd_ms1",-0.00745081583643592,0.8283,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.0881635099836528,2
"max_prv_rmssd_ms1",-0.00223697012436022,0.9311,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,-0.0361944037628508,2
"resting1",0.207233773547781,0.7948,0.226676637694373,-0.601884107633084,0.273578779796993,0.99110763329141,0.0953388566766603,2
"(Intercept)2",0.646477685865184,0.7643,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,0.664726860199971,3
"total_sleep_duration2",-0.0136683431795787,0.6723,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.186866518119219,3
"awake_time2",-0.0247131008943616,0.2075,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.532877245209539,3
"restless_sleep2",0.0143301995868738,0.7009,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,0.151950278646319,3
"pa_mean2",-0.012093388700049,0.5525,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.185924777801523,3
"pa_std2",0.00990353939749532,0.5915,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,0.177024998142226,3
"na_mean2",-0.000111969767685512,0.9963,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.0017594525316024,3
"stress_mean2",-0.0147772826758066,0.3671,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.26283944389585,3
"pain_mean2",-0.00595910380807177,0.6055,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.13207228006506,3
"mean_respiratory_rate_brpm2",-0.011536800697096,0.5812,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.166105309471752,3
"min_respiratory_rate_brpm2",0.0152444580605285,0.5989,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,0.169571934113577,3
"max_respiratory_rate_brpm2",0.0119438647443034,0.6438,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,0.16217227074347,3
"mean_prv_rmssd_ms2",0.0550183242561449,0.0904,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,0.852938063171388,3
"min_prv_rmssd_ms2",-0.012409941701484,0.6495,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.149405435035817,3
"max_prv_rmssd_ms2",-0.00509813412913454,0.8035,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,-0.0839274662778637,3
"resting2",0.33001371093892,0.6254,0.382119803980276,-0.279894691755143,0.577207608657854,0.848692366854291,0.154473149030916,3
