"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.855294191817821,0.745,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.856608748922441,1
"total_sleep_duration",-0.00516614993588267,0.3657,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,-0.378902159451975,1
"awake_time",-0.00356778840416026,0.2967,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,-0.412708561051089,1
"restless_sleep",0.00894183127327329,0.2092,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.508651333371548,1
"pa_mean",0.0034384885945931,0.3241,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.283596784355932,1
"pa_std",0.00598319369619125,0.0843,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.573748657613987,1
"na_mean",0.000561443234803289,0.8787,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.0473289734994439,1
"stress_mean",2.65486384379066e-05,1,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.00253327692020411,1
"pain_mean",0.00138507081126542,0.5183,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.164682388234004,1
"mean_respiratory_rate_brpm",-0.00461679113110754,0.2442,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,-0.356601205098063,1
"min_respiratory_rate_brpm",-0.00513410458125918,0.3609,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,-0.306373465959322,1
"max_respiratory_rate_brpm",-0.0019767679107659,0.6527,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,-0.143989843090032,1
"mean_prv_rmssd_ms",0.00669162240398851,0.2602,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.55652671740342,1
"min_prv_rmssd_ms",-0.00119679365855562,0.8142,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,-0.0772965996541716,1
"max_prv_rmssd_ms",-0.00158713217839113,0.6667,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,-0.140168493807637,1
"resting",0.0669102221704054,0.5736,0.438606990779657,-0.162885519099281,0.729197759865597,0.724618076679065,0.1680188249461,1
"(Intercept)1",0.852532597826751,0.2893,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.850812014622532,2
"total_sleep_duration1",0.000170165694227303,0.9503,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.0234867410755625,2
"awake_time1",0.00206194450250303,0.1846,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.448861169151697,2
"restless_sleep1",-0.00383164272190481,0.2333,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.410175201024902,2
"pa_mean1",-0.000118603523821742,0.944,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.01840865178349,2
"pa_std1",-0.00267075573304441,0.0836,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.481962740633854,2
"na_mean1",-0.000357550694730168,0.8202,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,-0.0567217386659724,2
"stress_mean1",0.00239034229324609,0.0905,0.603395677609013,0.178462475047242,1.41997771407684,0.258889831885075,0.42923110399998,2
