"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"mean_prv_rmssd_ms1",0.00539790287507887,0.6332,0.619324961521559,0.211458848866087,1.51845162494465,0.220496370595142,0.171304795547623,2
"min_prv_rmssd_ms1",0.00557449815559209,0.617,0.619324961521559,0.211458848866087,1.51845162494465,0.220496370595142,0.137384187303871,2
"max_prv_rmssd_ms1",-0.00346970272927742,0.656,0.619324961521559,0.211458848866087,1.51845162494465,0.220496370595142,-0.11692824743867,2
"resting1",0.0667374179561073,0.8061,0.619324961521559,0.211458848866087,1.51845162494465,0.220496370595142,0.0639476713134473,2
"(Intercept)2",0.813303572141098,0.1084,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.826726826372062,3
"total_sleep_duration2",-0.0271336207971686,0.1042,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,-0.549922889748385,3
"awake_time2",-0.0146601479481016,0.1158,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,-0.46861556873676,3
"restless_sleep2",0.0269783312670611,0.1669,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.424075098170235,3
"pa_mean2",-0.007325134965948,0.4749,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,-0.166948805743897,3
"pa_std2",-0.00887323789779896,0.3583,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,-0.235128198763023,3
"na_mean2",-0.00645070378862503,0.5333,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,-0.150266545954339,3
"stress_mean2",0.00860223484053379,0.2926,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.226822263360642,3
"pain_mean2",0.00373898021746443,0.5271,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.122846367300052,3
"mean_respiratory_rate_brpm2",-0.00061062400075501,0.954,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,-0.0130331808471354,3
"min_respiratory_rate_brpm2",0.0127185968678539,0.3778,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.209729543929956,3
"max_respiratory_rate_brpm2",0.0163414703290212,0.2284,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.32892832795972,3
"mean_prv_rmssd_ms2",0.0360434251163512,0.0284,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.828351413852421,3
"min_prv_rmssd_ms2",0.00782410011329593,0.5791,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.139639884369164,3
"max_prv_rmssd_ms2",-0.00968209731004718,0.3414,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,-0.236287487652302,3
"resting2",0.0323613988655679,0.9228,0.674095252290418,0.324911594030152,1.93048911752903,0.113319370664288,0.0224557068009988,3
