"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.64890310132624,0.5685,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,0.641641630342075,1
"total_sleep_duration",0.00651675633465473,0.6996,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,0.144411623636378,1
"awake_time",0.0144891145312981,0.1836,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,0.506403650380139,1
"restless_sleep",-0.0200305055032507,0.3564,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.344267654106254,1
"pa_mean",-0.0156466844772467,0.1671,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.389912028453102,1
"pa_std",-0.0174445986187095,0.0949,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.505429044580782,1
"na_mean",-0.00651472966833088,0.5929,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.165931265520159,1
"stress_mean",-0.00160668412937068,1,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.0463213823476791,1
"pain_mean",-0.00675056978171401,0.295,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.242508075128102,1
"mean_respiratory_rate_brpm",0.0212359595011292,0.0913,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,0.495592884092454,1
"min_respiratory_rate_brpm",0.00418124398881747,0.8132,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,0.0753880558406909,1
"max_respiratory_rate_brpm",-0.00652228115936197,0.639,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.143544410562268,1
"mean_prv_rmssd_ms",-0.0221900315883349,0.2255,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.557600438378729,1
"min_prv_rmssd_ms",0.00128118252784739,0.9297,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,0.0250013069091836,1
"max_prv_rmssd_ms",0.00061609548782705,0.9568,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,0.0164397773694247,1
"resting",-0.347544306725026,0.3476,0.513061070844269,-0.00865921039401485,0.983402580452762,0.514918177120428,-0.263685497020272,1
"(Intercept)1",0.650611161555435,0.617,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,0.655261123816336,2
"total_sleep_duration1",-0.0182684268394096,0.2944,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.419284301265142,2
"awake_time1",-0.00568337638515222,0.5788,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.20573026441345,2
"restless_sleep1",0.0089811598906544,0.6674,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,0.159872410221059,2
"pa_mean1",-0.0095623456801469,0.3914,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.246800213566276,2
"pa_std1",0.0031461055346466,0.7457,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,0.094408105835446,2
"na_mean1",-0.00566291055014878,0.6341,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.149385454097762,2
"stress_mean1",-0.00368408430090651,0.6616,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.110006247533735,2
"pain_mean1",0.00658761482787345,0.3513,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,0.24510420131143,2
"mean_respiratory_rate_brpm1",-0.0277340635311791,0.036,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.670352854813048,2
"min_respiratory_rate_brpm1",0.0188534941566125,0.2714,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,0.352067281709754,2
"max_respiratory_rate_brpm1",0.0116706430115659,0.3994,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,0.266022480376864,2
"mean_prv_rmssd_ms1",0.0113047962657121,0.5092,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,0.2942149315465,2
"min_prv_rmssd_ms1",-0.008308706706934,0.6007,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.167927536363024,2
"max_prv_rmssd_ms1",-0.00944334313456622,0.4132,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.260981941735393,2
"resting1",-0.159722350670898,0.6715,0.478195318287788,-0.0808811264038682,0.855330827882623,0.617330577315792,-0.125510061406371,2
"(Intercept)2",0.610038906927143,0.8104,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,0.608310253190174,3
"total_sleep_duration2",0.0186848486283177,0.43,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,0.328304145278926,3
"awake_time2",0.00038655496949199,1,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,0.0107122908938226,3
"restless_sleep2",-0.0327922434693753,0.2518,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,-0.446880654892927,3
"pa_mean2",-0.0114834635631249,0.4219,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,-0.226899385254246,3
"pa_std2",0.000397797785384771,1,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,0.00913855835202964,3
"na_mean2",0.0076933387730823,0.6239,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,0.155368437271819,3
"stress_mean2",-0.00851811009254427,0.4999,0.407805768654287,-0.226688050644691,0.642726148388415,0.797190467625411,-0.194719914769252,3
