"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.855348836829119,0.5509,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,0.858354448974453,1
"total_sleep_duration",-0.00721424650775079,0.1928,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.513715727082328,1
"awake_time",-0.00483568739037774,0.1631,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.543093262902349,1
"restless_sleep",0.00996659593136491,0.149,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,0.550443030933407,1
"pa_mean",0.00382018093794579,0.2693,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,0.305907029560605,1
"pa_std",0.00611881437562489,0.0673,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,0.56967571729847,1
"na_mean",-0.00038037376710018,1,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.0311317546859795,1
"stress_mean",0.000605674381164679,0.8128,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,0.0561114417048304,1
"pain_mean",0.00179624375214685,0.403,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,0.207353924580359,1
"mean_respiratory_rate_brpm",-0.00554252094181234,0.139,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.415644206957844,1
"min_respiratory_rate_brpm",-0.00458224741620716,0.4063,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.265483040867685,1
"max_respiratory_rate_brpm",-0.000709561941314775,0.8684,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.0501808829864405,1
"mean_prv_rmssd_ms",0.00927112837152072,0.1161,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,0.748615812538932,1
"min_prv_rmssd_ms",-0.00169969776961966,0.7265,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.106582186209428,1
"max_prv_rmssd_ms",-0.00217418047163573,0.5743,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.186425239659906,1
"resting",-0.0244520974161538,0.8372,0.505768651991991,-0.0237649351594471,0.955121005095658,0.536649081340774,-0.059614704862663,1
"(Intercept)1",0.851153385338855,0.0646,0.708847336431058,0.396898054035763,2.27231597068662,0.066565564024965,0.849439566099059,2
