"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"(Intercept)",0.590864126785363,0.6934,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,0.606092250684723,1
"total_sleep_duration",-0.0300328893899461,0.3388,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.404511159916953,1
"awake_time",-0.0013578848852577,0.9422,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.0288456719028373,1
"restless_sleep",0.0360145987865743,0.3585,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,0.376223236033082,1
"pa_mean",-0.00620437777117546,0.7527,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.0939734701600997,1
"pa_std",-0.0179396480112143,0.3391,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.315919078927139,1
"na_mean",-0.035558505834538,0.0969,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.550475574014914,1
"stress_mean",-0.00551502484957412,0.719,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.0966409530551828,1
"pain_mean",0.00672007677039743,0.567,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,0.146731288417879,1
"mean_respiratory_rate_brpm",0.00277612624885887,0.8941,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,0.039378131875763,1
"min_respiratory_rate_brpm",-0.00982434836738161,0.7387,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.107662264398196,1
"max_respiratory_rate_brpm",-0.00222893219799706,0.9251,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.0298157920621631,1
"mean_prv_rmssd_ms",0.0260965394346517,0.3758,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,0.398575711542054,1
"min_prv_rmssd_ms",-0.0264135959544576,0.3593,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.313286699436015,1
"max_prv_rmssd_ms",-0.0182540031837249,0.3545,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.296052510912272,1
"resting",-0.940772170635387,0.1615,0.429841379923622,-0.181042855872498,0.703638029492514,0.746382352812351,-0.43383366543782,1
"(Intercept)1",0.511621611427065,0.9361,0.28080593684092,-0.489759130829523,0.364415606964701,0.969048470393898,0.521983622239691,2
"total_sleep_duration1",-0.00860576947845393,0.8529,0.28080593684092,-0.489759130829523,0.364415606964701,0.969048470393898,-0.083311420887638,2
"awake_time1",0.000597685451206475,0.9832,0.28080593684092,-0.489759130829523,0.364415606964701,0.969048470393898,0.00912581859545364,2
"restless_sleep1",0.0307045394975781,0.558,0.28080593684092,-0.489759130829523,0.364415606964701,0.969048470393898,0.230542534753903,2
"pa_mean1",-0.00229449852449972,1,0.28080593684092,-0.489759130829523,0.364415606964701,0.969048470393898,-0.0249790694661997,2
