"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","net"
"resting",-0.802417548943315,0.0624,0.47980447897685,-0.0775478649765247,0.860863839871082,0.612719455936586,-0.54138539349476,1
"(Intercept)1",0.638067158772517,0.7613,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.637681936592653,2
"total_sleep_duration1",0.0154489836700914,0.5309,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.253100919096421,2
"awake_time1",-0.00521234504955663,0.7272,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,-0.134682534325211,2
"restless_sleep1",-0.0186200671869265,0.5492,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,-0.236596706265133,2
"pa_mean1",-0.00698238820320305,0.667,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,-0.128638639713312,2
"pa_std1",0.00267725273167453,0.852,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.0573471347856594,2
"na_mean1",0.00331383073975784,0.8339,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.0624001004175157,2
"stress_mean1",0.00284839867144099,0.8098,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.0607120534479002,2
"pain_mean1",0.00271755341419963,0.7686,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.0721750348996321,2
"mean_respiratory_rate_brpm1",-0.0124596398828446,0.4789,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,-0.214971953906658,2
"min_respiratory_rate_brpm1",0.0407623549520568,0.1143,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.543349709631174,2
"max_respiratory_rate_brpm1",0.0331530657327808,0.1135,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.539428148131551,2
"mean_prv_rmssd_ms1",-0.0218461690855623,0.4011,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,-0.405848193144132,2
"min_prv_rmssd_ms1",0.0171071561960183,0.457,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.24680426750799,2
"max_prv_rmssd_ms1",0.00133320081229972,0.9372,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.0263006579705343,2
"resting1",0.607985023251871,0.2696,0.432258838119639,-0.176035263895034,0.710608300636149,0.740463572069433,0.34102960857083,2
"(Intercept)2",0.613917052994363,0.67,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,0.619611883766504,3
"total_sleep_duration2",-0.0063399381369779,0.8117,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.091769342881359,3
"awake_time2",-0.0145875918410341,0.4019,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.333027823610419,3
"restless_sleep2",0.00242339193853698,1,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,0.0272063263420959,3
"pa_mean2",-0.00982299280168534,0.5744,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.159893226977317,3
"pa_std2",-0.00227728357782996,0.8883,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.0430981136306936,3
"na_mean2",0.00552298378728832,0.7675,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,0.0918856153927188,3
"stress_mean2",-0.00800590709180787,0.5724,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.150766025835444,3
"pain_mean2",-0.00984967473521329,0.3983,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.231126422035094,3
"mean_respiratory_rate_brpm2",-0.00438842355708921,0.818,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.0668965383041703,3
"min_respiratory_rate_brpm2",-0.0181932948898496,0.5017,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.214264551139595,3
"max_respiratory_rate_brpm2",-0.000995919249646642,0.9672,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.014317026553615,3
"mean_prv_rmssd_ms2",0.0379813208771151,0.2056,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,0.62341490844998,3
"min_prv_rmssd_ms2",-0.0135652775057012,0.602,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,-0.1729108797055,3
"max_prv_rmssd_ms2",0.00627078278174452,0.7124,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,0.109297843877495,3
"resting2",0.381082014950454,0.5313,0.451012236100593,-0.137188939505914,0.766765274883282,0.692460306708303,0.188858463378626,3
