1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
0.13734301	0.04202893	0.0946684039999999	0.0772885899999999	0.05081939666	0.03801788	0.10263849	0.06005425	0.04897825	0.06281485	0.07226155	0.05883894	0.080268805	0.143966539	0.0805330999999999	0.094620907	0.20490331	0.1097218	0.0624350999999999	0.06837053	0.06018669	0.0901908	0.1142406	0.05084217	0.060007205	0.138345315	0.0836784599999999	0.124071	0.13867411	0.0609891999999999
0.073821695	0.0361733799999999	0.073246129	0.03821109	0.03581446196	0.09517736	0.10462035	0.1110362	0.0774896999999999	0.11839985	0.1780864	0.053952795	0.061103995	0.102825986	0.03070382	0.042735407	0.10605117	0.0525215099999999	0.17074525	0.0780905499999999	0.188502763	0.06186765	0.10526657	0.10390594	0.13642839	0.09624637	0.126723705	0.0730559499999999	0.10358751	0.12400515
0.09457439	0.095788671	0.0507651449999999	0.13527955	0.1255293187	0.05123169	0.06616309	0.0400504999999999	0.123826145	0.0960330499999999	0.124220415	0.158465895	0.05400745	0.160418235	0.111440895	0.0746109499999999	0.11870599	0.0569215099999999	0.0917807	0.0575083999999999	0.0878751561	0.13871375	0.15869852	0.05909018	0.06839985	0.09838493	0.062650095	0.2271748	0.08747535	0.10266725
0.03399554	0.133031911	0.0285324849999999	0.0910895	0.05361069	0.0644418	0.04103135	0.09475835	0.110857795	0.10903525	0.041216225	0.06705183	0.19348905	0.0798064299999999	0.0345107449999999	0.113996	0.14937806	0.0785646955	0.15204764	0.092523909	0.0752773308999999	0.07234915	0.0936394	0.172224485	0.08722816	0.16605035	0.13631831	0.0422599499999999	0.04271915	0.072543775
0.0561171199999999	0.0731959	0.0904717175	0.0648864	0.1124942381	0.0755736999999999	0.13046475	0.0764399499999999	0.1715142	0.0753743499999999	0.12319426	0.10032701	0.082660605	0.0649217305	0.11993025	0.11758715	0.14668489	0.1002620955	0.0949526	0.114824131	0.10399695	0.16572205	0.08350393	0.135093775	0.0792871	0.04624261	0.20174955	0.0851408	0.10472737	0.0560270749999999
0.044668985	0.15712177	0.0633967405	0.069059	0.0822932919	0.1185312	0.01902985	0.0516527	0.19594125	0.08859505	0.06693615	0.0506931509999999	0.05360393	0.1398093255	0.12541985	0.190063375	0.114347534	0.10752885	0.063291245	0.12487304	0.092051055	0.0542786	0.045905	0.0646415	0.12252595	0.19217373	0.1243523	0.17699495	0.06919983	0.09706947
0.04157776	0.0778662799999999	0.067454298	0.14791145	0.094251061	0.13736104	0.12391865	0.0441561999999999	0.14291425	0.2061406	0.03787782	0.0450534089999999	0.084278425	0.084183585	0.12022839	0.150350535	0.110156284	0.06652741	0.216416305	0.11904535	0.101026205	0.04048175	0.07512692	0.1978037	0.12846674	0.22146429	0.1142908	0.122577	0.049453835	0.13687132
0.1220736	0.06300565	0.00960894	0.13903715	0.0591920235999999	0.08789406	0.03944045	0.0677041	0.0386425799999999	0.07257675	0.1299431985	0.0817226999999999	0.0649382	0.165745751	0.06566271	0.0700874049999999	0.0527145	0.04665751	0.0647168499999999	0.0525874499999999	0.12327809	0.06031985	0.14290345	0.0598276	0.15594619	0.06616102	0.06171915	0.17968185	0.139840535	0.0777485999999999
0.0684612199999999	0.166583095	0.01716088	0.02233435	0.0421823649	0.0798202499999999	0.03017185	0.0980143999999999	0.05430243	0.1495727	0.055164571	0.167053272	0.13063345	0.089550951	0.09924658	0.07449411	0.19309215	0.09532813	0.15224628	0.12597458	0.05172699	0.096789399	0.1068694	0.13911148	0.0773852999999999	0.08302858	0.0448174	0.0740613499999999	0.05452365	0.06659525
0.046331	0.06016650945	0.0821629199999999	0.0161200499999999	0.067927932	0.05802395	0.0927701	0.1392373	0.0920667225	0.0784669499999999	0.0702497574999999	0.094512973	0.0119823499999999	0.0775169	0.14646287	0.048362495	0.036914678	0.06111342	0.04579967	0.1052575	0.0357445999999999	0.046717621	0.0770750999999999	0.10574093	0.1095511565	0.12156562	0.14024403	0.04629033	0.0495770999999999	0.0627354349999999
0.10724994	0.12351428555	0.120757185	0.0763558549999999	0.0699790395	0.05895375	0.07218268	0.07057705	0.1534859475	0.05505055	0.11820863	0.128867665	0.070992555	0.0902498829999999	0.106317395	0.07183581	0.139459072	0.1149181965	0.04313646	0.0639764799999999	0.100643425	0.0677442269999999	0.0619954499999999	0.203727	0.1541989065	0.09768198	0.14150358	0.13687118	0.0885384	0.113356335
0.0358067399999999	0.0432677	0.118777585	0.121400045	0.038301165	0.13067428	0.11993048	0.04686165	0.17276879	0.133468865	0.0536117799999999	0.10605519	0.0517257049999999	0.0815470725	0.114812715	0.18775546	0.1135908	0.0980777507	0.0446125899999999	0.0645268	0.10891375	0.053599693	0.1083292	0.13156075	0.15123605	0.1227508	0.04172276	0.0948361499999999	0.07892265	0.10988885
