1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
0.127579595	0.07457427	0.12532315	0.04652535	0.058830415	0.0651674	0.02761759	0.141993105	0.154707124	0.0424526389999999	0.11022423	0.14068913	0.054543345	0.105409385	0.06900374	0.061849435	0.0872357299999999	0.1183167496	0.083145544	0.04967575	0.07094542615	0.0589670885	0.10939504	0.07199375	0.058597925	0.0856433	0.15469715	0.13781155	0.10516347	0.148182759
0.045132605	0.0582085799999999	0.05493935	0.088571385	0.064873445	0.0481833	0.059862885	0.0892918499999999	0.063777216	0.06026624	0.16839157	0.0792298399999999	0.08784873	0.107297165	0.0837861899999999	0.11524307	0.05327634	0.125023404	0.0947276637	0.0274786	0.10927634	0.0675002	0.08664724	0.0684141099999999	0.0130546049999999	0.1389945	0.0906000299999999	0.11334285	0.10235245	0.09297151
0.037756175	0.12129626	0.0433522999999999	0.128328885	0.14475498415	0.0357319499999999	0.0863263849999999	0.0442890999999999	0.07081923	0.13713059	0.194371303	0.06213151	0.106346075	0.088628115	0.1474732	0.04111625	0.16062329	0.0666178527	0.0917980577	0.12325075	0.054018715	0.12741995	0.0546943	0.107378995	0.087591975	0.0712216399999999	0.064689308	0.0890161599999999	0.11046295	0.0909354349999999
0.141439695	0.10419441	0.0782660999999999	0.05422845	0.12345155915	0.1128313038	0.09816259	0.07080775	0.1486558	0.0465755	0.067006047	0.0766034699999999	0.11253194	0.1062692635	0.07490695	0.0454615	0.0683647499999999	0.0920021278999999	0.1508412698	0.04797435	0.12015896	0.0687429099999999	0.0760263999999999	0.0568793649999999	0.10393335	0.06982217	0.0888575419999999	0.10616031	0.0525269	0.113593474
0.06004353	0.15889453	0.04315125	0.12304505	0.05490651	0.0354117024	0.08309743	0.13157575	0.074047125	0.1138727	0.11551552	0.0558659099999999	0.087526325	0.0502766085	0.10889165	0.08065555	0.19547176	0.11791723	0.110228984	0.06876754	0.0845325049999999	0.08106505	0.10552515	0.1964137955	0.0475873999999999	0.116092105	0.1465773	0.176683	0.0732406	0.03683259
0.08845479	0.10124254	0.06390215	0.055146075	0.09482738	0.1436440458	0.16096322	0.09949275	0.177792805	0.08655495	0.11987774	0.115452754	0.11827201	0.0700250799999999	0.0573768	0.0546343499999999	0.04657886	0.138520375	0.0517469614	0.16026681	0.07069639	0.08028546	0.159901571	0.081173941	0.1984944	0.0854832	0.0888303	0.10531983	0.0706344	0.0544712199999999
0.0873596799999999	0.0768777199999999	0.0989753	0.058449025	0.100950285	0.04068861002	0.1121670005	0.06081385	0.0265478299999999	0.0950687649999999	0.060504885	0.183142604	0.08051219	0.065098625	0.0317825499999999	0.05932975	0.047256	0.20904156	0.0330524245	0.10649365	0.24398539	0.06127563	0.104588721	0.1250331895	0.0793377	0.09783309	0.05138136	0.05183832	0.0816665	0.0297011899999999
0.04935588	0.09943496	0.1031669	0.1507389	0.0813756264999999	0.0746779576199999	0.0700741144999999	0.0543596	0.09473939	0.055263515	0.15935194155	0.1176186	0.0319832799999999	0.05715905	0.1523938	0.0778390499999999	0.18826627	0.0960844314	0.0436611658	0.0365130999999999	0.0550200499999999	0.122432335	0.04266695	0.113246435	0.0312726599999999	0.0341265	0.08738078	0.101938245	0.11814915	0.01767245
0.070374315	0.0875772799999999	0.06250045	0.1100927	0.0777455465	0.0808351468	0.092058855	0.04181115	0.10598154	0.09025162	0.07840851845	0.0503424449999999	0.03588668	0.0615455099999999	0.05468555	0.02546125	0.0734051899999999	0.0973064434	0.0601342463	0.0919344	0.115259934	0.069536005	0.03740875	0.0874084999999999	0.09958079	0.0227670199999999	0.07839947	0.171085815	0.0980927	0.0182617
0.12420337	0.12199611	0.041088	0.15317504	0.088753485	0.0839465472	0.1001116	0.102014285	0.0879212999999999	0.11845852	0.0777115199999999	0.154341925	0.10276647	0.13306975	0.15711209	0.0349956049999999	0.189677545	0.0870114479999999	0.11345185	0.0657039999999999	0.049151676	0.0387273499999999	0.06195385	0.106373995	0.09292915	0.071579265	0.05633505	0.11962058	0.05231185	0.0649422
0.0630400549999999	0.05148577	0.06497835	0.06015766	0.06723462	0.0851244426999999	0.10493771	0.122266895	0.119701919	0.108649	0.198665045	0.08431429	0.07390201	0.10172937	0.0854609899999999	0.0725654049999999	0.0907401649999999	0.0757180444	0.0930697502	0.1022051	0.03394231	0.15585304	0.10798855	0.123610985	0.11116181	0.087353845	0.02932335	0.14155337	0.12953385	0.06354219
0.11057351	0.03499474	0.11715655	0.056323345	0.03854999	0.0707816008	0.07966971	0.114395038	0.086325091	0.0773615099999999	0.088244945	0.04929527	0.10031863	0.097712125	0.0565804	0.06448217	0.06482249	0.0487878956	0.0752020005	0.06892965	0.1163454	0.02861106	0.0488373	0.10518038	0.24663259	0.0978017299999999	0.10161495	0.02240261	0.0999502	0.09297851
0.080893795	0.11082323	0.13709065	0.0588725049999999	0.02980597	0.0831889582999999	0.0481355165	0.177424798	0.07781108	0.04533849	0.11366388	0.033184528	0.10388016	0.069548835	0.1434993	0.0951061299999999	0.0978322699999999	0.06663303	0.0367102562999999	0.1005946	0.034973065	0.127236935	0.1484667	0.07588602	0.10142707	0.11607073	0.07367125	0.06621429	0.14064255	0.0851775899999999
0.038280655	0.0773679	0.0351129	0.1200015	0.109539255	0.0846439782	0.0696209035	0.09519855	0.10559867	0.127728	0.0479540099999999	0.225822487	0.09910601	0.05185099	0.06028414	0.06934004	0.08742636	0.08727783	0.0528397571	0.1086604	0.065350455	0.049791175	0.10119085	0.1045428	0.06432652	0.08947908	0.128179	0.1558884	0.0593360499999999	0.10609816
0.11047026	0.14329123	0.0473656499999999	0.04582602	0.064653425	0.1164431459	0.0313139199999999	0.0385593999999999	0.0902040899999999	0.0292211	0.123518075	0.05381554	0.028247645	0.08817796	0.15437374	0.03622711	0.06100665	0.1312582814	0.0635356072999999	0.0298944	0.11316925	0.03586433	0.08421635	0.0692633	0.03540676	0.0551518899999999	0.07696725	0.06272965	0.06228685	0.1216632605
0.03919268	0.074882215	0.0349406499999999	0.1358892	0.11807747	0.04375334	0.0465795	0.08136767	0.0412587249999999	0.1006856	0.0231061749999999	0.111340345	0.085997255	0.1493632	0.0506298499999999	0.0682444449999999	0.16649058	0.058471737	0.098173162	0.1079528	0.0715821999999999	0.09748535	0.0600051	0.19577465	0.14533017	0.11674907	0.028018	0.11002783	0.0801417099999999	0.0709750005
0.09735936	0.06348321	0.0371353	0.047743205	0.0447412599999999	0.1091352953	0.11357615	0.10311126	0.155642155	0.06152934	0.0851122549999999	0.03796514	0.0839227599999999	0.12196055	0.11772939	0.0786584	0.03364953	0.0656549663999999	0.162494518	0.05941085	0.0938132499999999	0.12707637	0.11045815	0.039121505	0.0194575099999999	0.0745215499999999	0.05871408	0.06976221	0.11040509	0.08489408
0.07373615	0.127100495	0.1223265	0.03684322	0.09278669	0.0415685752	0.0800578	0.14902954	0.056884865	0.0779706399999999	0.1215761	0.05231415	0.0651347999999999	0.10542869	0.0717368999999999	0.0686520599999999	0.23121298	0.0896651019999999	0.1298250464	0.10194225	0.06272885	0.0729826449999999	0.0741501499999999	0.055539895	0.160749058	0.10307388	0.0776195199999999	0.0372281849999999	0.163958	0.13579271
0.0102500999999999	0.0684142	0.069827	0.02843652	0.0442429199999999	0.0860274563	0.12272455	0.03849643	0.0801360899999999	0.0991080949999999	0.154768645	0.0656240699999999	0.09600401	0.02944609	0.0731355999999999	0.08417726	0.1047719195	0.0923295	0.1913649596	0.06609325	0.08225765	0.131918835	0.09366966	0.13094504	0.0498285679999999	0.094346345	0.04772365	0.085307535	0.0716092	0.401308221
0.045682205	0.0907725699999999	0.1428715	0.06015923	0.11700327	0.0402271400999999	0.0928058	0.0846474499999999	0.0777431349999999	0.077697345	0.071176485	0.093489365	0.0815048299999999	0.05282514	0.11520989	0.0299884999999999	0.13222113	0.0762688	0.0734014229999999	0.0771947	0.108195015	0.069037755	0.13153953	0.11531322	0.04174368	0.050066815	0.104975995	0.15284024	0.0783946999999999	0.168767989
0.125908105	0.092437954	0.0777355	0.107747095	0.0724893999999999	0.0554770539	0.0806332	0.0724212378	0.09814388	0.10312255	0.12931956	0.102783385	0.0753492399999999	0.10577175	0.0869256499999999	0.0582310999999999	0.1132452455	0.0433195	0.069864598	0.0865303499999999	0.04260329	0.069047385	0.10593902	0.20475892	0.070142475	0.08693895	0.139493565	0.10592693	0.12589755	0.16903696
0.07455264	0.103787784	0.0516164999999999	0.135312595	0.05797407	0.0918602089	0.06595785	0.1256000016	0.13735032	0.05902004	0.1587824	0.07276131	0.03666554	0.0826578	0.12243595	0.0895053499999999	0.155146976	0.087098	0.098362339	0.10876265	0.0454865149999999	0.0983878	0.0551687	0.153098465	0.094185345	0.07419021	0.0665461	0.11498778	0.09277015	0.035965815
